block,ordinal,plan_id,total_rows,active_count,shape,replica,max_fraction,cv,expert_ids,counts,latency_us
5,164,r128_a2_linear_skew_rep1,128,2,linear_skew,1,0.6640625,0.328125,1;27,85;43,155.96799552440643
5,165,r32_a16_zipf_rep0,32,16,zipf,0,0.1875,0.6123724356957945,1;2;3;4;7;9;10;11;12;15;19;21;22;24;25;30,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,896.6079950332642
5,166,r32_a16_hot50_rep0,32,16,hot50,0,0.28125,0.9354143466934853,1;2;3;4;7;9;10;11;12;15;19;21;22;24;25;30,9;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1,897.7599740028381
5,167,r256_a8_hot50_rep0,256,8,hot50,0,0.48828125,1.0985386244347533,0;1;5;6;7;11;21;31,125;19;19;19;19;19;18;18,477.728009223938
5,168,r256_a1_linear_skew_rep0,256,1,linear_skew,0,1.0,0.0,11,256,104.25599664449692
5,169,r128_a8_uniform_rep0,128,8,uniform,0,0.125,0.0,6;9;20;21;22;23;28;30,16;16;16;16;16;16;16;16,485.28000712394714
5,170,r64_a4_uniform_rep1,64,4,uniform,1,0.25,0.0,5;18;23;28,16;16;16;16,260.99199056625366
5,171,r32_a1_zipf_rep1,32,1,zipf,1,1.0,0.0,22,32,102.91200131177902
5,172,r256_a16_uniform_rep2,256,16,uniform,2,0.0625,0.0,0;1;2;7;9;12;14;17;18;19;20;24;25;27;28;31,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,901.1520147323608
5,173,r128_a4_hot50_rep0,128,4,hot50,0,0.4921875,0.5594535559365049,4;5;17;27,63;22;22;21,264.3199861049652
5,174,r64_a16_linear_skew_rep1,64,16,linear_skew,1,0.109375,0.4330127018922193,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,7;6;6;6;5;5;5;4;4;3;3;3;2;2;2;1,902.3360013961792
5,175,r128_a2_hot50_rep0,128,2,hot50,0,0.5,0.0,0;7,64;64,157.47199952602386
5,176,r32_a8_linear_skew_rep0,32,8,linear_skew,0,0.1875,0.375,1;5;9;10;11;20;21;26,6;6;5;4;4;3;2;2,478.33600640296936
5,177,r256_a1_zipf_rep1,256,1,zipf,1,1.0,0.0,12,256,105.34399747848511
5,178,r256_a16_hot50_rep0,256,16,hot50,0,0.47265625,1.6944302139657448,0;1;2;7;9;11;12;16;17;18;22;26;27;28;30;31,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,909.6959829330444
5,179,r128_a2_linear_skew_rep2,128,2,linear_skew,2,0.6640625,0.328125,14;27,85;43,155.68000078201294
5,180,r64_a8_zipf_rep0,64,8,zipf,0,0.34375,0.7207851621669248,0;6;9;14;15;17;21;29,22;11;8;6;5;4;4;4,473.2480049133301
5,181,r256_a8_uniform_rep2,256,8,uniform,2,0.125,0.0,8;10;13;17;20;21;28;29,32;32;32;32;32;32;32;32,469.5039987564087
5,182,r128_a16_hot50_rep2,128,16,hot50,2,0.4453125,1.5823736126465204,1;6;7;9;12;13;15;16;18;19;21;24;25;28;30;31,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,903.0399918556213
5,183,r64_a4_uniform_rep2,64,4,uniform,2,0.25,0.0,5;7;11;31,16;16;16;16,261.56800985336304
5,184,r128_a16_uniform_rep0,128,16,uniform,0,0.0625,0.0,1;2;5;6;12;15;18;19;20;21;23;25;26;27;29;30,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,897.8880047798157
5,185,r64_a8_linear_skew_rep1,64,8,linear_skew,1,0.203125,0.42389562394532926,0;2;5;9;17;25;27;30,13;12;10;9;7;6;4;3,480.76799511909485
5,186,r32_a16_linear_skew_rep2,32,16,linear_skew,2,0.09375,0.3535533905932738,1;2;4;5;6;9;14;16;18;19;22;24;26;27;28;30,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,898.3359932899475
5,187,r128_a8_uniform_rep1,128,8,uniform,1,0.125,0.0,1;5;12;16;17;19;20;29,16;16;16;16;16;16;16;16,477.02398896217346
5,188,r256_a2_zipf_rep1,256,2,zipf,1,0.6640625,0.328125,21;27,170;86,154.88000214099884
5,189,r64_a16_zipf_rep0,64,16,zipf,0,0.234375,0.8244316223920575,1;4;7;9;10;12;13;14;15;17;18;19;22;25;27;31,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,898.9440202713013
5,190,r32_a2_hot50_rep2,32,2,hot50,2,0.5,0.0,0;24,16;16,153.56799960136414
5,191,r256_a2_uniform_rep0,256,2,uniform,0,0.5,0.0,17;23,128;128,153.05599570274353
5,192,r256_a4_linear_skew_rep2,256,4,linear_skew,2,0.3984375,0.44373349441134147,0;17;19;28,102;77;51;26,262.56000995635986
5,193,r32_a8_uniform_rep0,32,8,uniform,0,0.125,0.0,1;5;9;10;11;20;21;26,4;4;4;4;4;4;4;4,474.9760031700134
5,194,r128_a4_linear_skew_rep0,128,4,linear_skew,0,0.3984375,0.44028133761266786,4;5;17;27,51;38;26;13,266.30398631095886
5,195,r128_a1_zipf_rep0,128,1,zipf,0,1.0,0.0,4,128,105.27999699115753
5,196,r256_a4_zipf_rep0,256,4,zipf,0,0.4765625,0.551653232622179,5;16;17;29,122;62;41;31,265.24800062179565
5,197,r64_a16_uniform_rep1,64,16,uniform,1,0.0625,0.0,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,902.4320244789124
5,198,r128_a4_uniform_rep0,128,4,uniform,0,0.25,0.0,4;5;17;27,32;32;32;32,259.00799036026
5,199,r128_a16_uniform_rep1,128,16,uniform,1,0.0625,0.0,0;1;2;3;8;11;15;18;19;20;21;25;26;28;29;30,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,903.0719995498657
5,200,r128_a4_zipf_rep0,128,4,zipf,0,0.46875,0.5326268921581034,4;5;17;27,60;31;21;16,261.24799251556396
5,201,r32_a1_hot50_rep2,32,1,hot50,2,1.0,0.0,5,32,102.68799960613251
5,202,r256_a1_hot50_rep1,256,1,hot50,1,1.0,0.0,12,256,103.5199984908104
5,203,r64_a1_hot50_rep1,64,1,hot50,1,1.0,0.0,22,64,101.6319990158081
5,204,r64_a1_zipf_rep2,64,1,zipf,2,1.0,0.0,25,64,101.47199779748917
5,205,r256_a16_zipf_rep2,256,16,zipf,2,0.28125,1.0404419884116558,0;1;2;7;9;12;14;17;18;19;20;24;25;27;28;31,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,916.8959856033325
5,206,r32_a2_zipf_rep1,32,2,zipf,1,0.65625,0.3125,4;10,21;11,156.031996011734
5,207,r128_a4_uniform_rep2,128,4,uniform,2,0.25,0.0,6;9;12;25,32;32;32;32,260.19200682640076
5,208,r256_a16_linear_skew_rep2,256,16,linear_skew,2,0.11328125,0.5019493251315316,0;1;2;7;9;12;14;17;18;19;20;24;25;27;28;31,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,912.4799966812134
5,209,r128_a8_hot50_rep0,128,8,hot50,0,0.4765625,1.0634187204483472,6;9;20;21;22;23;28;30,61;10;10;10;10;9;9;9,479.93600368499756
5,210,r128_a8_zipf_rep1,128,8,zipf,1,0.3515625,0.7551903733496608,1;5;12;16;17;19;20;29,45;23;16;12;10;8;7;7,479.8080027103424
5,211,r128_a8_hot50_rep1,128,8,hot50,1,0.4765625,1.0634187204483472,1;5;12;16;17;19;20;29,61;10;10;10;10;9;9;9,472.351998090744
5,212,r32_a8_uniform_rep2,32,8,uniform,2,0.125,0.0,2;9;10;14;17;23;26;30,4;4;4;4;4;4;4;4,473.1200039386749
5,213,r256_a8_hot50_rep2,256,8,hot50,2,0.48828125,1.0985386244347533,8;10;13;17;20;21;28;29,125;19;19;19;19;19;18;18,479.93600368499756
5,214,r128_a2_zipf_rep0,128,2,zipf,0,0.6640625,0.328125,0;7,85;43,155.7759940624237
5,215,r64_a8_linear_skew_rep2,64,8,linear_skew,2,0.203125,0.42389562394532926,4;5;8;11;16;26;30;31,13;12;10;9;7;6;4;3,476.3840138912201
5,216,r32_a1_uniform_rep0,32,1,uniform,0,1.0,0.0,18,32,106.04800283908844
5,217,r128_a8_zipf_rep0,128,8,zipf,0,0.3515625,0.7551903733496608,6;9;20;21;22;23;28;30,45;23;16;12;10;8;7;7,474.047988653183
5,218,r32_a16_zipf_rep2,32,16,zipf,2,0.1875,0.6123724356957945,1;2;4;5;6;9;14;16;18;19;22;24;26;27;28;30,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,904.5119881629944
5,219,r32_a4_hot50_rep1,32,4,hot50,1,0.46875,0.5077524002897476,11;16;18;22,15;6;6;5,262.9440128803253
5,220,r64_a8_hot50_rep0,64,8,hot50,0,0.453125,0.9921567416492215,0;6;9;14;15;17;21;29,29;5;5;5;5;5;5;5,477.4079918861389
5,221,r32_a4_uniform_rep2,32,4,uniform,2,0.25,0.0,5;8;15;22,8;8;8;8,260.22401452064514
5,222,r256_a2_zipf_rep0,256,2,zipf,0,0.6640625,0.328125,17;23,170;86,156.80000185966492
5,223,r64_a4_hot50_rep2,64,4,hot50,2,0.484375,0.5412658773652742,5;7;11;31,31;11;11;11,265.24800062179565
5,224,r64_a16_hot50_rep1,64,16,hot50,1,0.390625,1.3607213160673275,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,902.9759764671326
5,225,r256_a8_linear_skew_rep1,256,8,linear_skew,1,0.21875,0.4876402041977261,7;9;14;17;18;23;29;31,56;49;42;35;29;22;15;8,482.9759895801544
5,226,r32_a1_linear_skew_rep1,32,1,linear_skew,1,1.0,0.0,22,32,105.53599894046783
5,227,r128_a1_uniform_rep2,128,1,uniform,2,1.0,0.0,5,128,103.5199984908104
5,228,r64_a1_linear_skew_rep2,64,1,linear_skew,2,1.0,0.0,25,64,101.98400169610977
5,229,r128_a4_linear_skew_rep1,128,4,linear_skew,1,0.3984375,0.44028133761266786,0;6;19;25,51;38;26;13,262.87999749183655
5,230,r256_a4_linear_skew_rep0,256,4,linear_skew,0,0.3984375,0.44373349441134147,5;16;17;29,102;77;51;26,264.16000723838806
5,231,r256_a1_zipf_rep2,256,1,zipf,2,1.0,0.0,0,256,103.84000092744827
5,232,r128_a16_zipf_rep0,128,16,zipf,0,0.265625,0.967236721283885,1;2;5;6;12;15;18;19;20;21;23;25;26;27;29;30,34;18;12;9;8;6;6;5;5;4;4;4;4;3;3;3,905.0559997558594
5,233,r256_a16_zipf_rep1,256,16,zipf,1,0.28125,1.0404419884116558,0;2;5;6;12;13;14;17;18;19;21;22;25;27;28;29,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,918.720006942749
5,234,r128_a4_hot50_rep2,128,4,hot50,2,0.4921875,0.5594535559365049,6;9;12;25,63;22;22;21,261.24799251556396
5,235,r256_a2_uniform_rep1,256,2,uniform,1,0.5,0.0,21;27,128;128,154.23999726772308
5,236,r256_a2_linear_skew_rep1,256,2,linear_skew,1,0.6640625,0.328125,21;27,170;86,152.99199521541595
5,237,r32_a1_uniform_rep1,32,1,uniform,1,1.0,0.0,22,32,102.94400155544281
5,238,r32_a8_hot50_rep0,32,8,hot50,0,0.40625,0.8569568250501305,1;5;9;10;11;20;21;26,13;3;3;3;3;3;2;2,478.2719910144806
5,239,r256_a4_hot50_rep2,256,4,hot50,2,0.49609375,0.5683291712335379,0;17;19;28,127;43;43;43,267.93599128723145
6,0,r128_a4_uniform_rep2,128,4,uniform,2,0.25,0.0,6;9;12;25,32;32;32;32,262.56000995635986
6,1,r32_a8_hot50_rep2,32,8,hot50,2,0.40625,0.8569568250501305,2;9;10;14;17;23;26;30,13;3;3;3;3;3;2;2,477.56800055503845
6,2,r128_a1_uniform_rep2,128,1,uniform,2,1.0,0.0,5,128,104.12800312042236
6,3,r32_a2_linear_skew_rep1,32,2,linear_skew,1,0.65625,0.3125,4;10,21;11,153.56799960136414
6,4,r64_a2_uniform_rep0,64,2,uniform,0,0.5,0.0,4;21,32;32,152.19199657440186
6,5,r256_a16_uniform_rep0,256,16,uniform,0,0.0625,0.0,0;1;2;7;9;11;12;16;17;18;22;26;27;28;30;31,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,907.7439904212952
6,6,r256_a4_linear_skew_rep1,256,4,linear_skew,1,0.3984375,0.44373349441134147,23;27;28;29,102;77;51;26,261.02399826049805
6,7,r64_a2_linear_skew_rep2,64,2,linear_skew,2,0.65625,0.3125,4;14,42;22,154.1759967803955
6,8,r128_a4_hot50_rep0,128,4,hot50,0,0.4921875,0.5594535559365049,4;5;17;27,63;22;22;21,259.42400097846985
6,9,r32_a8_zipf_rep1,32,8,zipf,1,0.3125,0.6123724356957945,2;6;7;8;9;19;20;23,10;5;4;3;3;3;2;2,474.43199157714844
6,10,r128_a2_hot50_rep0,128,2,hot50,0,0.5,0.0,0;7,64;64,152.73599326610565
6,11,r32_a8_linear_skew_rep2,32,8,linear_skew,2,0.1875,0.375,2;9;10;14;17;23;26;30,6;6;5;4;4;3;2;2,472.3840057849884
6,12,r64_a1_hot50_rep0,64,1,hot50,0,1.0,0.0,2,64,105.02400249242783
6,13,r256_a4_uniform_rep2,256,4,uniform,2,0.25,0.0,0;17;19;28,64;64;64;64,263.64800333976746
6,14,r128_a16_uniform_rep1,128,16,uniform,1,0.0625,0.0,0;1;2;3;8;11;15;18;19;20;21;25;26;28;29;30,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,901.7919898033142
6,15,r256_a8_linear_skew_rep1,256,8,linear_skew,1,0.21875,0.4876402041977261,7;9;14;17;18;23;29;31,56;49;42;35;29;22;15;8,484.73599553108215
6,16,r32_a16_uniform_rep1,32,16,uniform,1,0.0625,0.0,1;3;5;6;9;11;14;15;16;21;22;24;25;27;28;30,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,908.6719751358032
6,17,r32_a4_uniform_rep2,32,4,uniform,2,0.25,0.0,5;8;15;22,8;8;8;8,259.2639923095703
6,18,r128_a2_linear_skew_rep0,128,2,linear_skew,0,0.6640625,0.328125,0;7,85;43,156.22399747371674
6,19,r64_a2_zipf_rep0,64,2,zipf,0,0.65625,0.3125,4;21,42;22,158.75199437141418
6,20,r64_a1_zipf_rep2,64,1,zipf,2,1.0,0.0,25,64,103.90400141477585
6,21,r128_a2_hot50_rep2,128,2,hot50,2,0.5,0.0,14;27,64;64,155.74400126934052
6,22,r128_a8_linear_skew_rep0,128,8,linear_skew,0,0.21875,0.4810876349481454,6;9;20;21;22;23;28;30,28;24;21;18;14;11;8;4,478.91199588775635
6,23,r256_a16_uniform_rep1,256,16,uniform,1,0.0625,0.0,0;2;5;6;12;13;14;17;18;19;21;22;25;27;28;29,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,901.4400243759155
6,24,r128_a1_uniform_rep0,128,1,uniform,0,1.0,0.0,4,128,103.90400141477585
6,25,r32_a16_linear_skew_rep2,32,16,linear_skew,2,0.09375,0.3535533905932738,1;2;4;5;6;9;14;16;18;19;22;24;26;27;28;30,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,911.1359715461731
6,26,r256_a1_hot50_rep1,256,1,hot50,1,1.0,0.0,12,256,108.06400328874588
6,27,r256_a2_uniform_rep0,256,2,uniform,0,0.5,0.0,17;23,128;128,153.76000106334686
6,28,r256_a1_zipf_rep0,256,1,zipf,0,1.0,0.0,11,256,101.79200023412704
6,29,r128_a16_uniform_rep2,128,16,uniform,2,0.0625,0.0,1;6;7;9;12;13;15;16;18;19;21;24;25;28;30;31,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,906.5920114517212
6,30,r64_a4_uniform_rep0,64,4,uniform,0,0.25,0.0,5;10;14;24,16;16;16;16,258.7200105190277
6,31,r128_a8_hot50_rep2,128,8,hot50,2,0.4765625,1.0634187204483472,1;6;10;13;15;16;23;26,61;10;10;10;10;9;9;9,474.592000246048
6,32,r128_a8_linear_skew_rep1,128,8,linear_skew,1,0.21875,0.4810876349481454,1;5;12;16;17;19;20;29,28;24;21;18;14;11;8;4,477.4720072746277
6,33,r128_a8_zipf_rep0,128,8,zipf,0,0.3515625,0.7551903733496608,6;9;20;21;22;23;28;30,45;23;16;12;10;8;7;7,477.6960015296936
6,34,r64_a1_zipf_rep0,64,1,zipf,0,1.0,0.0,2,64,103.55199873447418
6,35,r64_a8_uniform_rep2,64,8,uniform,2,0.125,0.0,4;5;8;11;16;26;30;31,8;8;8;8;8;8;8;8,478.94400358200073
6,36,r32_a8_linear_skew_rep0,32,8,linear_skew,0,0.1875,0.375,1;5;9;10;11;20;21;26,6;6;5;4;4;3;2;2,475.23200511932373
6,37,r256_a2_linear_skew_rep1,256,2,linear_skew,1,0.6640625,0.328125,21;27,170;86,155.13600409030914
6,38,r64_a8_zipf_rep2,64,8,zipf,2,0.34375,0.7207851621669248,4;5;8;11;16;26;30;31,22;11;8;6;5;4;4;4,474.047988653183
6,39,r32_a4_uniform_rep1,32,4,uniform,1,0.25,0.0,11;16;18;22,8;8;8;8,259.42400097846985
6,40,r256_a4_zipf_rep2,256,4,zipf,2,0.4765625,0.551653232622179,0;17;19;28,122;62;41;31,264.3199861049652
6,41,r128_a4_hot50_rep2,128,4,hot50,2,0.4921875,0.5594535559365049,6;9;12;25,63;22;22;21,261.53600215911865
6,42,r128_a16_linear_skew_rep2,128,16,linear_skew,2,0.109375,0.4759858191164943,1;6;7;9;12;13;15;16;18;19;21;24;25;28;30;31,14;13;13;12;11;10;9;8;8;7;6;5;4;3;3;2,910.0480079650879
6,43,r256_a8_zipf_rep2,256,8,zipf,2,0.359375,0.7842131307081003,8;10;13;17;20;21;28;29,92;47;32;24;19;16;14;12,481.1199903488159
6,44,r128_a8_uniform_rep1,128,8,uniform,1,0.125,0.0,1;5;12;16;17;19;20;29,16;16;16;16;16;16;16;16,482.4320077896118
6,45,r64_a1_hot50_rep1,64,1,hot50,1,1.0,0.0,22,64,105.47199845314026
6,46,r256_a8_hot50_rep1,256,8,hot50,1,0.48828125,1.0985386244347533,7;9;14;17;18;23;29;31,125;19;19;19;19;19;18;18,473.85600209236145
6,47,r64_a4_zipf_rep1,64,4,zipf,1,0.46875,0.5284854539152426,5;18;23;28,30;15;11;8,258.30399990081787
6,48,r128_a2_uniform_rep2,128,2,uniform,2,0.5,0.0,14;27,64;64,155.5519998073578
6,49,r128_a16_hot50_rep1,128,16,hot50,1,0.4453125,1.5823736126465204,0;1;2;3;8;11;15;18;19;20;21;25;26;28;29;30,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,907.9359769821167
6,50,r256_a4_hot50_rep1,256,4,hot50,1,0.49609375,0.5683291712335379,23;27;28;29,127;43;43;43,263.2000148296356
6,51,r256_a2_linear_skew_rep2,256,2,linear_skew,2,0.6640625,0.328125,0;10,170;86,155.35999834537506
6,52,r64_a8_linear_skew_rep1,64,8,linear_skew,1,0.203125,0.42389562394532926,0;2;5;9;17;25;27;30,13;12;10;9;7;6;4;3,477.1519899368286
6,53,r64_a8_zipf_rep0,64,8,zipf,0,0.34375,0.7207851621669248,0;6;9;14;15;17;21;29,22;11;8;6;5;4;4;4,474.5280146598816
6,54,r64_a8_linear_skew_rep0,64,8,linear_skew,0,0.203125,0.42389562394532926,0;6;9;14;15;17;21;29,13;12;10;9;7;6;4;3,482.62399435043335
6,55,r32_a2_uniform_rep0,32,2,uniform,0,0.5,0.0,3;27,16;16,154.52800691127777
6,56,r32_a2_linear_skew_rep0,32,2,linear_skew,0,0.65625,0.3125,3;27,21;11,151.8079936504364
6,57,r128_a4_zipf_rep1,128,4,zipf,1,0.46875,0.5326268921581034,0;6;19;25,60;31;21;16,260.6399953365326
6,58,r32_a2_zipf_rep1,32,2,zipf,1,0.65625,0.3125,4;10,21;11,151.0400027036667
6,59,r256_a8_zipf_rep0,256,8,zipf,0,0.359375,0.7842131307081003,0;1;5;6;7;11;21;31,92;47;32;24;19;16;14;12,477.88798809051514
6,60,r128_a1_hot50_rep2,128,1,hot50,2,1.0,0.0,5,128,104.09600287675858
6,61,r256_a4_zipf_rep0,256,4,zipf,0,0.4765625,0.551653232622179,5;16;17;29,122;62;41;31,263.0400061607361
6,62,r32_a2_linear_skew_rep2,32,2,linear_skew,2,0.65625,0.3125,0;24,21;11,153.53600680828094
6,63,r256_a16_linear_skew_rep1,256,16,linear_skew,1,0.11328125,0.5019493251315316,0;2;5;6;12;13;14;17;18;19;21;22;25;27;28;29,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,905.1839709281921
6,64,r128_a8_hot50_rep0,128,8,hot50,0,0.4765625,1.0634187204483472,6;9;20;21;22;23;28;30,61;10;10;10;10;9;9;9,474.14401173591614
6,65,r32_a1_hot50_rep0,32,1,hot50,0,1.0,0.0,18,32,103.10400277376175
6,66,r32_a4_uniform_rep0,32,4,uniform,0,0.25,0.0,2;17;27;28,8;8;8;8,258.62398743629456
6,67,r64_a8_hot50_rep2,64,8,hot50,2,0.453125,0.9921567416492215,4;5;8;11;16;26;30;31,29;5;5;5;5;5;5;5,478.8160026073456
6,68,r256_a8_hot50_rep0,256,8,hot50,0,0.48828125,1.0985386244347533,0;1;5;6;7;11;21;31,125;19;19;19;19;19;18;18,474.8159945011139
6,69,r32_a1_zipf_rep2,32,1,zipf,2,1.0,0.0,5,32,102.14400291442871
6,70,r256_a16_hot50_rep0,256,16,hot50,0,0.47265625,1.6944302139657448,0;1;2;7;9;11;12;16;17;18;22;26;27;28;30;31,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,903.1040072441101
6,71,r256_a16_hot50_rep2,256,16,hot50,2,0.47265625,1.6944302139657448,0;1;2;7;9;12;14;17;18;19;20;24;25;27;28;31,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,903.7439823150635
6,72,r64_a16_uniform_rep1,64,16,uniform,1,0.0625,0.0,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,901.9839763641357
6,73,r256_a16_zipf_rep0,256,16,zipf,0,0.28125,1.0404419884116558,0;1;2;7;9;11;12;16;17;18;22;26;27;28;30;31,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,917.5999760627747
6,74,r32_a8_zipf_rep2,32,8,zipf,2,0.3125,0.6123724356957945,2;9;10;14;17;23;26;30,10;5;4;3;3;3;2;2,477.4399995803833
6,75,r64_a1_zipf_rep1,64,1,zipf,1,1.0,0.0,22,64,107.19999670982361
6,76,r256_a2_linear_skew_rep0,256,2,linear_skew,0,0.6640625,0.328125,17;23,170;86,155.32800555229187
6,77,r32_a8_uniform_rep0,32,8,uniform,0,0.125,0.0,1;5;9;10;11;20;21;26,4;4;4;4;4;4;4;4,474.047988653183
6,78,r256_a2_hot50_rep2,256,2,hot50,2,0.5,0.0,0;10,128;128,154.4959992170334
6,79,r128_a1_zipf_rep2,128,1,zipf,2,1.0,0.0,5,128,101.98400169610977
6,80,r128_a16_hot50_rep2,128,16,hot50,2,0.4453125,1.5823736126465204,1;6;7;9;12;13;15;16;18;19;21;24;25;28;30;31,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,903.5840034484863
6,81,r128_a1_hot50_rep1,128,1,hot50,1,1.0,0.0,29,128,105.40799796581268
6,82,r32_a8_hot50_rep0,32,8,hot50,0,0.40625,0.8569568250501305,1;5;9;10;11;20;21;26,13;3;3;3;3;3;2;2,481.31200671195984
6,83,r128_a8_zipf_rep2,128,8,zipf,2,0.3515625,0.7551903733496608,1;6;10;13;15;16;23;26,45;23;16;12;10;8;7;7,484.03200507164
6,84,r32_a2_zipf_rep2,32,2,zipf,2,0.65625,0.3125,0;24,21;11,153.02400290966034
6,85,r128_a2_linear_skew_rep2,128,2,linear_skew,2,0.6640625,0.328125,14;27,85;43,154.91199493408203
6,86,r256_a1_uniform_rep2,256,1,uniform,2,1.0,0.0,0,256,104.09600287675858
6,87,r32_a16_zipf_rep2,32,16,zipf,2,0.1875,0.6123724356957945,1;2;4;5;6;9;14;16;18;19;22;24;26;27;28;30,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,905.2479863166809
6,88,r256_a1_uniform_rep0,256,1,uniform,0,1.0,0.0,11,256,106.78400099277496
6,89,r64_a16_zipf_rep2,64,16,zipf,2,0.234375,0.8244316223920575,1;4;5;8;9;10;12;13;19;22;24;25;26;28;29;30,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,902.463972568512
6,90,r64_a1_hot50_rep2,64,1,hot50,2,1.0,0.0,25,64,104.3199971318245
6,91,r32_a16_linear_skew_rep0,32,16,linear_skew,0,0.09375,0.3535533905932738,1;2;3;4;7;9;10;11;12;15;19;21;22;24;25;30,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,903.9360284805298
6,92,r128_a4_linear_skew_rep2,128,4,linear_skew,2,0.3984375,0.44028133761266786,6;9;12;25,51;38;26;13,272.2240090370178
6,93,r64_a16_uniform_rep2,64,16,uniform,2,0.0625,0.0,1;4;5;8;9;10;12;13;19;22;24;25;26;28;29;30,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,900.3840088844299
6,94,r32_a1_zipf_rep1,32,1,zipf,1,1.0,0.0,22,32,104.89600151777267
6,95,r64_a1_linear_skew_rep2,64,1,linear_skew,2,1.0,0.0,25,64,102.7199998497963
6,96,r32_a8_uniform_rep2,32,8,uniform,2,0.125,0.0,2;9;10;14;17;23;26;30,4;4;4;4;4;4;4;4,475.5519926548004
6,97,r64_a2_zipf_rep2,64,2,zipf,2,0.65625,0.3125,4;14,42;22,154.33600544929504
6,98,r64_a16_linear_skew_rep1,64,16,linear_skew,1,0.109375,0.4330127018922193,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,7;6;6;6;5;5;5;4;4;3;3;3;2;2;2;1,903.7759900093079
6,99,r256_a8_linear_skew_rep2,256,8,linear_skew,2,0.21875,0.4876402041977261,8;10;13;17;20;21;28;29,56;49;42;35;29;22;15;8,481.59998655319214
6,100,r128_a2_zipf_rep0,128,2,zipf,0,0.6640625,0.328125,0;7,85;43,154.7199934720993
6,101,r128_a16_zipf_rep1,128,16,zipf,1,0.265625,0.967236721283885,0;1;2;3;8;11;15;18;19;20;21;25;26;28;29;30,34;18;12;9;8;6;6;5;5;4;4;4;4;3;3;3,1315.9680366516113
6,102,r32_a1_uniform_rep0,32,1,uniform,0,1.0,0.0,18,32,136.51199638843536
6,103,r256_a1_linear_skew_rep1,256,1,linear_skew,1,1.0,0.0,12,256,116.7680025100708
6,104,r64_a2_hot50_rep2,64,2,hot50,2,0.5,0.0,4;14,32;32,157.4079990386963
6,105,r256_a4_linear_skew_rep2,256,4,linear_skew,2,0.3984375,0.44373349441134147,0;17;19;28,102;77;51;26,264.92801308631897
6,106,r64_a16_hot50_rep0,64,16,hot50,0,0.390625,1.3607213160673275,1;4;7;9;10;12;13;14;15;17;18;19;22;25;27;31,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,906.0800075531006
6,107,r32_a16_uniform_rep2,32,16,uniform,2,0.0625,0.0,1;2;4;5;6;9;14;16;18;19;22;24;26;27;28;30,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,910.0160002708435
6,108,r32_a1_linear_skew_rep0,32,1,linear_skew,0,1.0,0.0,18,32,107.19999670982361
6,109,r256_a1_zipf_rep1,256,1,zipf,1,1.0,0.0,12,256,109.31199789047241
6,110,r32_a1_linear_skew_rep2,32,1,linear_skew,2,1.0,0.0,5,32,103.29599678516388
6,111,r64_a2_hot50_rep0,64,2,hot50,0,0.5,0.0,4;21,32;32,153.43999862670898
