global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
24,1,8,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,52348,52348,1.0,13610480.0,27011568.0,3787440.0,1908400.0,151.4976,1652,33.42015981674194,55210.10401725769,33.42015981674194,109.75615981674194,7327.0,7340.0
25,1,9,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,52609,52609,1.0,13678340.0,27146244.0,4152252.0,2092220.0,166.09008,1661,33.42015981674194,55510.88545560837,33.42015981674194,117.10895981674194,8047.0,7412.0
26,1,10,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,51086,51086,1.0,13282360.0,26360376.0,3896832.0,1963520.0,155.87328,1611,33.42015981674194,53839.87746477127,33.42015981674194,111.96095981674195,7552.0,7472.0
27,1,11,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,51981,51981,1.0,13515060.0,26822196.0,3899928.0,1965080.0,155.99712,1639,33.42015981674194,54775.641939640045,33.42015981674194,112.02335981674194,7558.0,7517.0
28,1,12,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,51736,51736,1.0,13451360.0,26695776.0,4081044.0,2056340.0,163.24176,1636,33.42015981674194,54675.38146018982,33.42015981674194,115.67375981674195,7909.0,7350.0
29,1,13,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,51753,51753,1.0,13455780.0,26704548.0,4014480.0,2022800.0,160.5792,1632,33.42015981674194,54541.70082092285,33.42015981674194,114.33215981674195,7780.0,7641.0
30,1,14,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,51362,51362,1.0,13354120.0,26502792.0,3987648.0,2009280.0,159.50592,1622,33.42015981674194,54207.49922275543,33.42015981674194,113.79135981674195,7055.0,7728.0
31,1,15,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,51222,51222,1.0,13317720.0,26430552.0,3910764.0,1970540.0,156.43056,1620,33.42015981674194,54140.65890312195,33.42015981674194,112.24175981674195,7233.0,7579.0
32,2,0,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47352,47352,1.0,12311520.0,24433632.0,3919020.0,1974700.0,156.7608,1494,33.42015981674194,49929.71876621246,33.42015981674194,112.40815981674194,7595.0,7298.0
33,2,1,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47559,47559,1.0,12365340.0,24540444.0,4103232.0,2067520.0,164.12928,1501,33.42015981674194,50163.65988492966,33.42015981674194,116.12095981674194,7503.0,7952.0
