model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm_ucb95,5.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm_ucb95,10.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.1,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.2,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.5,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm_ucb95,0.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm_ucb95,0.1,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm_ucb95,0.2,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm_ucb95,0.5,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm_ucb95,1.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm_ucb95,2.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm_ucb95,5.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm_ucb95,10.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-1.1463587733220875,-0.9614722525613546,-0.7419754571865407
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-1.149179967702609,-0.964982390581274,-0.7447460133235064
