model,origin_mode,saving_basis,harm_basis,lambda,arm,winner_probability,winner_margin_ci_low,winner_margin_ci_high
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.5,controller,0.0,0.76470430452629,0.7983761008481589
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,1.0,uniform_full,1.0,0.7902037080030051,0.8575473006467429
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,1.0,calib_static,0.0,0.7902037080030051,0.8575473006467429
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,1.0,causal_no_hysteresis,0.0,0.7902037080030051,0.8575473006467429
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,1.0,controller,0.0,0.7902037080030051,0.8575473006467429
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,2.0,uniform_full,1.0,0.8412025149564353,0.9758897002439109
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,2.0,calib_static,0.0,0.8412025149564353,0.9758897002439109
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,2.0,causal_no_hysteresis,0.0,0.8412025149564353,0.9758897002439109
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,2.0,controller,0.0,0.8412025149564353,0.9758897002439109
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,5.0,uniform_full,1.0,0.9941989358167258,1.3309168990354148
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,5.0,calib_static,0.0,0.9941989358167258,1.3309168990354148
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,5.0,causal_no_hysteresis,0.0,0.9941989358167258,1.3309168990354148
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,5.0,controller,0.0,0.9941989358167258,1.3309168990354148
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,10.0,uniform_full,1.0,1.2491929705838767,1.9226288970212546
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,10.0,calib_static,0.0,1.2491929705838767,1.9226288970212546
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,10.0,causal_no_hysteresis,0.0,1.2491929705838767,1.9226288970212546
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,10.0,controller,0.0,1.2491929705838767,1.9226288970212546
