global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
20,1,4,uniform_full,32,0,,49342,0,0.0,25460472.0,25460472.0,12126516.0,12126516.0,485.06064,0,0.0,0.0,0.0,485.06064,11207.0,23501.0
21,1,5,uniform_full,32,0,,48555,0,0.0,25054380.0,25054380.0,11637348.0,11637348.0,465.49392,0,0.0,0.0,0.0,465.49392,9456.0,22553.0
22,1,6,uniform_full,32,0,,49074,0,0.0,25322184.0,25322184.0,12082140.0,12082140.0,483.2856,0,0.0,0.0,0.0,483.2856,9653.0,23415.0
23,1,7,uniform_full,32,0,,48162,0,0.0,24851592.0,24851592.0,11541888.0,11541888.0,461.67552,0,0.0,0.0,0.0,461.67552,10377.0,22368.0
24,1,8,uniform_full,32,0,,48473,0,0.0,25012068.0,25012068.0,11670888.0,11670888.0,466.83552,0,0.0,0.0,0.0,466.83552,9746.0,22618.0
25,1,9,uniform_full,32,0,,48826,0,0.0,25194216.0,25194216.0,11880384.0,11880384.0,475.21536,0,0.0,0.0,0.0,475.21536,9274.0,23024.0
26,1,10,uniform_full,32,0,,48976,0,0.0,25271616.0,25271616.0,12059952.0,12059952.0,482.39808,0,0.0,0.0,0.0,482.39808,10839.0,23372.0
27,1,11,uniform_full,32,0,,47443,0,0.0,24480588.0,24480588.0,11048592.0,11048592.0,441.94368,0,0.0,0.0,0.0,441.94368,9262.0,21412.0
28,1,12,uniform_full,32,0,,47736,0,0.0,24631776.0,24631776.0,11441268.0,11441268.0,457.65072,0,0.0,0.0,0.0,457.65072,9591.0,22173.0
29,1,13,uniform_full,32,0,,49326,0,0.0,25452216.0,25452216.0,12193596.0,12193596.0,487.74384,0,0.0,0.0,0.0,487.74384,10632.0,23631.0
30,1,14,uniform_full,32,0,,49857,0,0.0,25726212.0,25726212.0,12525900.0,12525900.0,501.036,0,0.0,0.0,0.0,501.036,10133.0,24275.0
31,1,15,uniform_full,32,0,,47811,0,0.0,24670476.0,24670476.0,11361804.0,11361804.0,454.47216,0,0.0,0.0,0.0,454.47216,9326.0,22019.0
