global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
14,0,14,uniform_full,32,0,,50991,0,0.0,26311356.0,26311356.0,4554732.0,4554732.0,182.18928,0,0.0,0.0,0.0,182.18928,6897.0,8827.0
15,0,15,uniform_full,32,0,,51095,0,0.0,26365020.0,26365020.0,4045956.0,4045956.0,161.83824,0,0.0,0.0,0.0,161.83824,7224.0,7841.0
16,1,0,uniform_full,32,0,,48520,0,0.0,25036320.0,25036320.0,4299828.0,4299828.0,171.99312,0,0.0,0.0,0.0,171.99312,8333.0,6850.0
17,1,1,uniform_full,32,0,,47833,0,0.0,24681828.0,24681828.0,3673404.0,3673404.0,146.93616,0,0.0,0.0,0.0,146.93616,7119.0,7028.0
18,1,2,uniform_full,32,0,,48078,0,0.0,24808248.0,24808248.0,4661028.0,4661028.0,186.44112,0,0.0,0.0,0.0,186.44112,9033.0,7076.0
19,1,3,uniform_full,32,0,,48037,0,0.0,24787092.0,24787092.0,3816336.0,3816336.0,152.65344,0,0.0,0.0,0.0,152.65344,7036.0,7396.0
20,1,4,uniform_full,32,0,,48384,0,0.0,24966144.0,24966144.0,4046988.0,4046988.0,161.87952,0,0.0,0.0,0.0,161.87952,7843.0,6850.0
21,1,5,uniform_full,32,0,,48319,0,0.0,24932604.0,24932604.0,3742548.0,3742548.0,149.70192,0,0.0,0.0,0.0,149.70192,6453.0,7253.0
22,1,6,uniform_full,32,0,,48219,0,0.0,24881004.0,24881004.0,3609936.0,3609936.0,144.39744,0,0.0,0.0,0.0,144.39744,6606.0,6996.0
23,1,7,uniform_full,32,0,,47925,0,0.0,24729300.0,24729300.0,3702816.0,3702816.0,148.11264,0,0.0,0.0,0.0,148.11264,7029.0,7176.0
24,1,8,uniform_full,32,0,,48130,0,0.0,24835080.0,24835080.0,3678048.0,3678048.0,147.12192,0,0.0,0.0,0.0,147.12192,6563.0,7128.0
25,1,9,uniform_full,32,0,,48317,0,0.0,24931572.0,24931572.0,3738420.0,3738420.0,149.5368,0,0.0,0.0,0.0,149.5368,6803.0,7245.0
26,1,10,uniform_full,32,0,,48292,0,0.0,24918672.0,24918672.0,3806532.0,3806532.0,152.26128,0,0.0,0.0,0.0,152.26128,7377.0,6796.0
27,1,11,uniform_full,32,0,,48148,0,0.0,24844368.0,24844368.0,3826656.0,3826656.0,153.06624,0,0.0,0.0,0.0,153.06624,6777.0,7416.0
28,1,12,uniform_full,32,0,,48278,0,0.0,24911448.0,24911448.0,3701268.0,3701268.0,148.05072,0,0.0,0.0,0.0,148.05072,7173.0,7161.0
29,1,13,uniform_full,32,0,,48362,0,0.0,24954792.0,24954792.0,3803952.0,3803952.0,152.15808,0,0.0,0.0,0.0,152.15808,7372.0,6815.0
30,1,14,uniform_full,32,0,,48419,0,0.0,24984204.0,24984204.0,3534084.0,3534084.0,141.36336,0,0.0,0.0,0.0,141.36336,6849.0,6823.0
31,1,15,uniform_full,32,0,,48071,0,0.0,24804636.0,24804636.0,3832848.0,3832848.0,153.31392,0,0.0,0.0,0.0,153.31392,6413.0,7428.0
