block,rows,first_arm,bf16_us,fp8_us
5,1024,FP8,53.95200103521347,106.36799782514572
5,1,BF16,18.400000408291817,75.77600330114365
5,256,FP8,24.768000468611717,90.4960036277771
6,16,BF16,25.119999423623085,90.87999910116196
6,4096,BF16,137.31199502944946,190.59200584888458
6,1024,BF16,53.95200103521347,107.45599865913391
6,8,BF16,24.480000138282776,87.8399983048439
6,512,BF16,32.607998698949814,92.99200028181076
6,2,BF16,24.288000538945198,76.28799974918365
6,64,BF16,24.831999093294144,94.55999732017517
6,4,BF16,24.383999407291412,86.62399649620056
6,2048,BF16,64.15999680757523,140.28799533843994
6,128,BF16,24.351999163627625,90.94399958848953
6,1,FP8,18.20800080895424,77.08799839019775
6,32,BF16,24.89599958062172,92.6079973578453
6,256,BF16,24.927999824285507,91.00800007581711
7,2,FP8,25.18399991095066,75.9039968252182
7,8,FP8,24.960000067949295,88.60799670219421
7,256,FP8,26.59199945628643,90.55999666452408
7,4096,FP8,135.71199774742126,190.75199961662292
7,2048,FP8,64.03200328350067,140.28799533843994
7,128,FP8,25.21600015461445,90.52799642086029
7,32,FP8,25.05600079894066,93.31200271844864
7,512,FP8,32.575998455286026,92.79999881982803
7,16,FP8,24.288000538945198,91.13600105047226
7,64,FP8,24.73600022494793,94.40000355243683
7,4,FP8,25.151999667286873,86.68799698352814
7,1,BF16,16.575999557971954,77.11999863386154
7,1024,FP8,53.95200103521347,106.36799782514572
8,128,BF16,24.512000381946564,90.2400016784668
8,256,BF16,25.02400055527687,90.91199934482574
8,1,FP8,18.20800080895424,75.74400305747986
8,16,BF16,24.768000468611717,90.62399715185165
8,2048,BF16,65.34399837255478,140.32000303268433
8,512,BF16,31.168000772595406,92.57599711418152
8,4,BF16,24.86399933695793,86.5280032157898
8,8,BF16,24.4159996509552,88.60799670219421
8,1024,BF16,55.36000058054924,107.29599744081497
8,4096,BF16,137.08800077438354,192.73599982261658
8,32,BF16,25.280000641942024,91.42400324344635
8,64,BF16,25.18399991095066,94.04800087213516
8,2,BF16,24.383999407291412,2338.495969772339
9,1,BF16,16.831999644637108,76.4480009675026
9,8,FP8,24.927999824285507,88.16000074148178
9,1024,FP8,53.79199981689453,109.3439981341362
9,64,FP8,24.224000051617622,94.27200257778168
9,2,FP8,25.21600015461445,75.77600330114365
9,2048,FP8,64.09599632024765,137.63199746608734
9,512,FP8,31.328000128269196,92.44800359010696
9,16,FP8,25.05600079894066,90.55999666452408
9,4,FP8,25.087999179959297,88.54400366544724
9,4096,FP8,139.615997672081,193.08799505233765
9,32,FP8,24.768000468611717,92.44800359010696
9,128,FP8,24.351999163627625,90.27200192213058
9,256,FP8,26.464000344276428,90.7839983701706
10,32,BF16,25.248000398278236,93.08800101280212
10,2,BF16,25.248000398278236,76.57600194215775
10,512,BF16,31.136000528931618,93.91999989748001
10,128,BF16,24.86399933695793,90.30400216579437
10,256,BF16,24.992000311613083,90.84799885749817
10,8,BF16,25.151999667286873,91.5519967675209
10,4096,BF16,135.48800349235535,192.28799641132355
10,4,BF16,24.288000538945198,88.95999938249588
10,16,BF16,25.05600079894066,89.88799899816513
10,1,FP8,16.896000131964684,76.12799853086472
10,2048,BF16,63.90400230884552,137.60000467300415
10,1024,BF16,53.31199988722801,107.42399841547012
10,64,BF16,24.512000381946564,94.4959968328476
11,4,FP8,24.86399933695793,87.16800063848495
11,2,FP8,24.768000468611717,76.76800340414047
11,16,FP8,24.383999407291412,90.36800265312195
11,4096,FP8,135.77599823474884,191.39200448989868
11,64,FP8,24.607999250292778,93.9520001411438
11,256,FP8,24.671999737620354,91.16800129413605
11,8,FP8,24.320000782608986,88.73599767684937
11,128,FP8,25.119999423623085,91.07200056314468
11,2048,FP8,65.76000154018402,137.31199502944946
11,32,FP8,24.86399933695793,92.83199906349182
11,512,FP8,30.81599995493889,93.44000369310379
11,1,BF16,16.863999888300896,77.11999863386154
11,1024,FP8,53.63199859857559,106.91200196743011
12,1,FP8,18.65600049495697,76.28799974918365
12,64,BF16,25.248000398278236,95.23200243711472
12,4,BF16,25.151999667286873,88.35200220346451
12,16,BF16,25.02400055527687,91.39200299978256
12,8,BF16,24.480000138282776,88.19200098514557
12,2048,BF16,65.37599861621857,137.7280056476593
12,32,BF16,24.351999163627625,92.54399687051773
12,2,BF16,25.248000398278236,76.92799717187881
12,4096,BF16,137.2160017490387,192.25600361824036
12,256,BF16,26.399999856948853,91.2960022687912
12,1024,BF16,53.92000079154968,107.32799768447876
12,512,BF16,30.592000111937523,92.79999881982803
12,128,BF16,25.087999179959297,90.4960036277771
13,32,FP8,24.70399998128414,92.67199784517288
13,128,FP8,24.86399933695793,90.65599739551544
13,2048,FP8,63.90400230884552,139.42399621009827
13,64,FP8,25.151999667286873,94.43199634552002
13,4096,FP8,139.615997672081,191.03999435901642
13,8,FP8,25.21600015461445,88.06400001049042
13,1024,FP8,53.37600037455559,107.16799646615982
13,512,FP8,31.136000528931618,92.19200164079666
13,1,BF16,16.96000061929226,76.12799853086472
13,256,FP8,26.464000344276428,90.62399715185165
13,2,FP8,24.960000067949295,76.38400048017502
13,16,FP8,25.151999667286873,90.84799885749817
13,4,FP8,25.18399991095066,87.80799806118011
14,8,BF16,24.4159996509552,89.40800279378891
14,256,BF16,25.21600015461445,89.9519994854927
14,1024,BF16,54.048001766204834,106.36799782514572
14,4,BF16,24.320000782608986,87.3280018568039
14,512,BF16,30.751999467611313,92.06400066614151
14,4096,BF16,137.56799697875977,189.7280067205429
14,16,BF16,25.18399991095066,91.87199920415878
14,32,BF16,24.89599958062172,92.57599711418152
14,128,BF16,24.480000138282776,90.68799763917923
14,64,BF16,24.4159996509552,1272.544026374817
14,2,BF16,24.512000381946564,442.84799695014954
14,1,FP8,16.992000862956047,1192.0640468597412
14,2048,BF16,65.47199934720993,140.00000059604645
15,32,FP8,25.151999667286873,89.9839997291565
15,1024,FP8,53.279999643564224,107.71200060844421
15,256,FP8,25.02400055527687,90.36800265312195
15,16,FP8,24.447999894618988,90.81599861383438
15,512,FP8,31.295999884605408,93.24800223112106
15,64,FP8,24.70399998128414,94.30400282144547
15,4096,FP8,135.19999384880066,191.03999435901642
15,4,FP8,24.351999163627625,88.0960002541542
15,2,FP8,24.768000468611717,76.1599987745285
15,8,FP8,24.89599958062172,88.639996945858
15,128,FP8,24.447999894618988,91.16800129413605
15,2048,FP8,65.76000154018402,137.82399892807007
15,1,BF16,18.303999677300453,76.73600316047668
16,1,FP8,17.055999487638474,76.35200023651123
16,256,BF16,25.151999667286873,90.52799642086029
16,64,BF16,24.831999093294144,94.81599926948547
16,1024,BF16,53.79199981689453,109.02400314807892
16,32,BF16,24.89599958062172,90.40000289678574
16,512,BF16,31.199999153614044,92.57599711418152
16,2,BF16,25.18399991095066,76.35200023651123
16,4,BF16,24.447999894618988,88.67199718952179
16,8,BF16,24.960000067949295,89.28000181913376
16,4096,BF16,137.79200613498688,190.33600389957428
16,128,BF16,25.21600015461445,90.65599739551544
16,2048,BF16,64.12799656391144,137.08800077438354
16,16,BF16,24.671999737620354,92.57599711418152
17,2,FP8,25.05600079894066,77.05599814653397
17,256,FP8,26.399999856948853,90.43200314044952
17,8,FP8,24.800000712275505,88.32000195980072
17,512,FP8,31.072000041604042,92.79999881982803
17,128,FP8,24.288000538945198,91.23200178146362
17,64,FP8,24.768000468611717,94.40000355243683
17,1,BF16,16.736000776290894,75.87199658155441
17,2048,FP8,65.85600227117538,139.77600634098053
17,1024,FP8,55.135998874902725,106.49599879980087
17,4096,FP8,137.88799941539764,189.02400135993958
17,16,FP8,24.351999163627625,90.7839983701706
17,4,FP8,24.960000067949295,86.71999722719193
17,32,FP8,24.768000468611717,90.01599997282028
18,2,BF16,25.05600079894066,76.25599950551987
18,4096,BF16,137.34400272369385,195.19999623298645
18,1,FP8,18.239999189972878,76.67200267314911
18,1024,BF16,53.85600030422211,107.16799646615982
18,2048,BF16,65.50399959087372,141.02399349212646
18,4,BF16,24.768000468611717,88.67199718952179
18,512,BF16,31.26399964094162,92.6079973578453
18,8,BF16,24.960000067949295,88.83199840784073
18,64,BF16,24.447999894618988,94.33600306510925
18,32,BF16,25.248000398278236,92.6079973578453
18,256,BF16,25.119999423623085,90.17600119113922
18,128,BF16,24.383999407291412,91.10400080680847
18,16,BF16,24.54400062561035,91.90399944782257
19,256,FP8,26.367999613285065,91.26400202512741
19,64,FP8,24.512000381946564,95.04000097513199
19,8,FP8,24.73600022494793,88.128000497818
19,2,FP8,25.151999667286873,75.74400305747986
19,1,BF16,16.64000004529953,75.96799731254578
19,4096,FP8,135.6160044670105,191.5840059518814
19,16,FP8,24.320000782608986,90.68799763917923
19,2048,FP8,64.03200328350067,139.67999815940857
19,1024,FP8,53.568001836538315,108.89600217342377
19,4,FP8,25.18399991095066,88.73599767684937
19,32,FP8,25.087999179959297,92.8959995508194
19,128,FP8,24.351999163627625,91.0400003194809
19,512,FP8,31.039999797940254,92.19200164079666
