block,rows,first_arm,bf16_us,fp8_us
14,32,BF16,80.99199831485748,209.60000157356262
14,128,BF16,73.79200309515,212.44800090789795
14,64,BF16,77.60000228881836,210.52800118923187
14,2,BF16,79.23199981451035,208.19200575351715
14,1,FP8,72.83200323581696,203.2960057258606
14,2048,BF16,183.1039935350418,225.21600127220154
15,32,FP8,83.90399813652039,206.84799551963806
15,1024,FP8,120.35199999809265,211.0079973936081
15,256,FP8,81.98399841785431,211.16800606250763
15,16,FP8,71.58400118350983,202.7519941329956
15,512,FP8,97.98400104045868,209.82399582862854
15,64,FP8,78.78399640321732,208.3200067281723
15,4096,FP8,336.92800998687744,321.1199939250946
15,4,FP8,73.08799773454666,205.4399996995926
15,2,FP8,71.74400240182877,201.1519968509674
15,8,FP8,70.88000327348709,204.92799580097198
15,128,FP8,73.05599749088287,207.07200467586517
15,2048,FP8,184.9599927663803,217.3759937286377
15,1,BF16,69.2799985408783,203.5199999809265
16,1,FP8,70.46400010585785,197.6960003376007
16,256,BF16,80.4160013794899,202.55999267101288
16,64,BF16,78.04799824953079,212.0320051908493
16,1024,BF16,122.079998254776,206.4639925956726
16,32,BF16,77.85599678754807,203.2639980316162
16,512,BF16,97.43999689817429,202.84800231456757
16,2,BF16,71.9359964132309,202.7519941329956
16,4,BF16,72.64000177383423,200.6399929523468
16,8,BF16,72.60800153017044,201.1519968509674
16,4096,BF16,339.32799100875854,306.8160116672516
16,128,BF16,75.07199794054031,210.7200026512146
16,2048,BF16,184.76800620555878,219.55199539661407
16,16,BF16,71.71200215816498,202.27199792861938
17,2,FP8,75.07199794054031,208.99200439453125
17,256,FP8,83.52000266313553,208.80000293254852
17,8,FP8,71.87200337648392,203.90400290489197
17,512,FP8,96.25600278377533,202.2079974412918
17,128,FP8,75.00799745321274,209.34399962425232
17,64,FP8,78.65600287914276,204.8639953136444
17,1,BF16,68.00000369548798,205.88800311088562
17,2048,FP8,186.0799938440323,215.7440036535263
17,1024,FP8,122.5920021533966,214.7199958562851
17,4096,FP8,335.6480002403259,321.53600454330444
17,16,FP8,74.97599720954895,205.28000593185425
17,4,FP8,71.23199850320816,212.25599944591522
17,32,FP8,78.11199873685837,204.8639953136444
18,2,BF16,67.84000247716904,203.5840004682541
18,4096,BF16,336.70398592948914,308.3840012550354
18,1,FP8,70.81600278615952,198.91199469566345
18,1024,BF16,119.77600306272507,206.88000321388245
18,2048,BF16,184.28799510002136,215.2319997549057
18,4,BF16,71.52000069618225,201.4400064945221
18,512,BF16,98.27200323343277,201.47199928760529
18,8,BF16,71.16799801588058,202.43200659751892
18,64,BF16,78.04799824953079,204.8960030078888
18,32,BF16,83.96799862384796,203.99999618530273
18,256,BF16,83.29600095748901,203.42400670051575
18,128,BF16,72.1919983625412,207.39200711250305
18,16,BF16,71.9359964132309,200.51200687885284
19,256,FP8,82.91199803352356,198.71999323368073
19,64,FP8,76.31999999284744,209.85600352287292
19,8,FP8,69.69600170850754,197.88800179958344
19,2,FP8,70.39999961853027,199.5840072631836
19,1,BF16,65.98400324583054,205.4399996995926
19,4096,FP8,338.52800726890564,320.032000541687
19,16,FP8,74.17599856853485,207.13600516319275
19,2048,FP8,185.66399812698364,218.9760059118271
19,1024,FP8,120.80000340938568,205.02400398254395
19,4,FP8,70.8480030298233,204.19199764728546
19,32,FP8,78.015998005867,201.4079988002777
19,128,FP8,72.67200201749802,208.8319957256317
19,512,FP8,95.51999717950821,203.10400426387787
