model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.1,uniform_low,0.09316181630368332,0.0,0.09316181630368332,-0.17118522843135103,-0.10335424790755207,0.049066952221253596
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.2,uniform_low,0.021733244875111885,0.0,0.021733244875111885,-0.21404237128849388,-0.1890685336218378,-0.03664733349303212
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.5,uniform_full,0.0,0.0,-0.1925524694106024,-0.34261379985992246,-0.4462113907646949,-0.29379019063588924
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,0.0,0.0,-0.5496953265534595,-0.5568995141456368,-0.8747828193361235,-0.7223616192073178
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,0.0,0.0,-1.2639810408391738,-0.9854709427170653,-1.7319256764789805,-1.5795044763501749
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,0.0,0.0,-3.406838183696317,-2.271185228431351,-4.303354247907552,-4.1509330477787465
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,0.0,0.0,-6.9782667551248885,-4.4140423712884935,-8.589068533621838,-8.436647333493031
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.0,uniform_low,0.16459038773225476,0.0,0.16459038773225476,-0.12832808557420816,-0.017639962193266356,0.1347812379355393
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.1,uniform_low,0.15768539978796473,0.0,0.15768539978796473,-0.13340485941141692,-0.02593358823162397,0.125244115024697
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.2,uniform_low,0.1507804118436747,0.0,0.1507804118436747,-0.13848163324862567,-0.034227214269981585,0.11570699211385471
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.5,uniform_low,0.13006544801080455,0.0,0.13006544801080455,-0.1537119547602519,-0.059108092385054434,0.08709562338132781
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,1.0,uniform_low,0.09554050828935434,0.0,0.09554050828935434,-0.17909582394629564,-0.10057622257684251,0.039410008827116316
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,2.0,uniform_low,0.026490628846453923,0.0,0.026490628846453923,-0.22986356231838312,-0.18351248296041867,-0.05596122028130668
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-0.18065900948224733,-0.38216677743464555,-0.43232126411114713,-0.34207490760657566
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-0.5259084066967494,-0.636005469295083,-0.8470025660290279,-0.8189310531486906
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.0,uniform_low,0.16459038773225476,0.0,0.16459038773225476,-0.12832808557420816,-0.017639962193266356,0.1347812379355393
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.1,uniform_low,0.1295249632899635,0.0,0.1295249632899635,-0.1583805993098431,-0.05624058750389171,0.09121582841143913
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.2,uniform_low,0.09445953884767223,0.0,0.09445953884767223,-0.18843311304547805,-0.09484121281451706,0.047650418887338966
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-0.010736734479201537,-0.27859065425238283,-0.2106430887463931,-0.08304580968496153
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-0.18606385669065784,-0.42885322293055755,-0.40364621529951983,-0.30087285730546237
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-0.5367181011135704,-0.729378360286907,-0.7896524684057733,-0.736526952546464
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-1.5886808343823082,-1.630953772355955,-1.9476712277245336,-2.043489238269469
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-3.341952056496871,-3.133579459137702,-3.877702493255801,-4.221759714474477
