batch,bw_gbps,gpu_tflops,gpu_hbm_tbps,mfu,attn_us,expert_us,router_us,head_us,dispatch_us,combine_us,compute_us,comm_us,total_tbt_us,combine_frac_tbt,comm_frac_tbt,unique_experts_est,expert_bound_by
4,25,312,1.0,0.35,536.870912,5100.602495779701,4.194304,3.7737213186813188,671.08864,671.08864,5645.441433098382,1342.17728,6987.618713098382,9.603967639820354,19.207935279640708,25.334966658451663,memory
4,25,312,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,3.7737213186813188,671.08864,671.08864,3643.5593418217145,1342.17728,4985.736621821715,13.460170299866222,26.920340599732445,25.334966658451663,memory
4,25,312,2.0,0.35,268.435456,2550.3012478898504,2.097152,3.7737213186813188,671.08864,671.08864,2824.607577208532,1342.17728,4166.784857208532,16.10567051089805,32.2113410217961,25.334966658451663,memory
4,25,750,1.0,0.35,536.870912,5100.602495779701,4.194304,1.5698680685714288,671.08864,671.08864,5643.237579848273,1342.17728,6985.4148598482725,9.606997629552048,19.213995259104095,25.334966658451663,memory
4,25,750,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,1.5698680685714288,671.08864,671.08864,3641.3554885716044,1342.17728,4983.532768571605,13.466122751959942,26.932245503919884,25.334966658451663,memory
4,25,750,2.0,0.35,268.435456,2550.3012478898504,2.097152,1.5698680685714288,671.08864,671.08864,2822.403723958422,1342.17728,4164.581003958422,16.1141934653722,32.2283869307444,25.334966658451663,memory
4,50,150,1.0,0.35,536.870912,5100.602495779701,4.194304,7.849340342857142,335.54432,335.54432,5649.517052122558,671.08864,6320.605692122558,5.308736794294773,10.617473588589545,25.334966658451663,memory
4,50,150,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,7.849340342857142,335.54432,335.54432,3647.63496084589,671.08864,4318.72360084589,7.7695252350550605,15.539050470110121,25.334966658451663,memory
4,50,150,2.0,0.35,268.435456,2550.3012478898504,2.097152,7.849340342857142,335.54432,335.54432,2828.6831962327074,671.08864,3499.7718362327073,9.587605584059823,19.175211168119645,25.334966658451663,memory
4,50,312,1.0,0.35,536.870912,5100.602495779701,4.194304,3.7737213186813188,335.54432,335.54432,5645.441433098382,671.08864,6316.530073098382,5.3121621541716015,10.624324308343203,25.334966658451663,memory
