block,rows,first_arm,bf16_us,fp8_us
10,4096,BF16,342.303991317749,372.6080060005188
10,4,BF16,81.31200075149536,180.4479956626892
10,16,BF16,90.40000289678574,188.73600661754608
10,1,FP8,85.40800213813782,146.5280055999756
10,2048,BF16,184.57600474357605,243.9039945602417
10,1024,BF16,124.1919994354248,179.36000227928162
10,64,BF16,88.60799670219421,184.7040057182312
11,4,FP8,102.39999741315842,172.83199727535248
11,2,FP8,89.08800035715103,209.02399718761444
11,16,FP8,81.4720019698143,189.05599415302277
11,4096,FP8,339.4240140914917,366.4959967136383
11,64,FP8,89.9839997291565,184.28799510002136
11,256,FP8,91.42400324344635,174.9120056629181
11,8,FP8,81.53600245714188,179.9360066652298
11,128,FP8,80.54400235414505,177.98399925231934
11,2048,FP8,191.80800020694733,230.6559979915619
11,32,FP8,91.74399822950363,186.8479996919632
11,512,FP8,101.21600329875946,177.91999876499176
11,1,BF16,72.1919983625412,160.73599457740784
11,1024,FP8,128.86400520801544,170.52799463272095
12,1,FP8,79.64800298213959,151.5520066022873
12,64,BF16,78.94399762153625,202.17600464820862
12,4,BF16,86.07999980449677,187.3600035905838
12,16,BF16,81.60000294446945,179.29600179195404
12,8,BF16,80.35200089216232,177.72799730300903
12,2048,BF16,189.08800184726715,231.61600530147552
12,32,BF16,90.04800021648407,179.80800569057465
12,2,BF16,79.9039974808693,180.89599907398224
12,4096,BF16,340.9599959850311,366.0160005092621
12,256,BF16,96.3520035147667,184.00000035762787
12,1024,BF16,124.7360035777092,176.89600586891174
12,512,BF16,101.02400183677673,176.28799378871918
12,128,BF16,82.2720006108284,188.25599551200867
13,32,FP8,96.3200032711029,174.04800653457642
13,128,FP8,83.5840031504631,176.256000995636
13,2048,FP8,188.51199746131897,233.98399353027344
13,64,FP8,99.7759997844696,215.5199944972992
13,4096,FP8,338.3679986000061,376.0640025138855
13,8,FP8,82.78399705886841,186.11200153827667
13,1024,FP8,123.23199957609177,171.74400389194489
13,512,FP8,101.9200012087822,172.41600155830383
13,1,BF16,71.52000069618225,169.88800466060638
13,256,FP8,104.16000336408615,180.54400384426117
13,2,FP8,88.54400366544724,192.00000166893005
13,16,FP8,81.95199817419052,187.29600310325623
13,4,FP8,80.83199709653854,183.32800269126892
14,8,BF16,72.86400347948074,186.5919977426529
14,256,BF16,93.85599941015244,181.63199722766876
14,1024,BF16,126.14400684833527,191.71200692653656
14,4,BF16,86.04799956083298,193.79200041294098
14,512,BF16,100.54399818181992,180.03199994564056
