model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-0.755047140118986,-1.0877280224700776,-0.9655021920925717,-0.8025491276467631
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-0.8180844275628623,-1.0944021817882863,-0.9913882155096869,-0.8608066068673919
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-1.007196289894491,-1.1144246597429124,-1.0690462857610326,-1.035579044529278
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-1.3223827271138724,-1.1477954563339559,-1.1984764028466086,-1.3268664406324218
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-0.6920098526751097,-1.081053863151869,-0.9396161686754565,-0.7442916484261344
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-0.7263713283812102,-1.085291875584921,-0.9547633450603823,-0.7694374831105063
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-0.7607328040873107,-1.0895298880179731,-0.9699105214453082,-0.7945833177948782
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-0.863817231205612,-1.1022439253171292,-1.0153520506000857,-0.8700208218479941
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-1.0356246097361144,-1.1234339874823895,-1.091087932524715,-0.9957499952698539
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-1.379239366797119,-1.1658141118129102,-1.2425596963739733,-1.2472083421135733
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-2.410083637980133,-1.292954484804472,-1.6969749879217486,-2.001583382644732
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-4.128157423285156,-1.5048551064570752,-2.454333807168041,-3.2588751168633294
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.0,uniform_full,0.0,0.0,-114.47309071092721,-46.6406133325521,-48.301515595079564,-84.8983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.1,uniform_full,0.0,0.0,-114.48559071092721,-46.6468633325521,-48.301515595079564,-84.9046220607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.2,uniform_full,0.0,0.0,-114.49809071092722,-46.6531133325521,-48.301515595079564,-84.91087206076111
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.5,uniform_full,0.0,0.0,-114.53559071092721,-46.6718633325521,-48.301515595079564,-84.9296220607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,1.0,uniform_full,0.0,0.0,-114.59809071092721,-46.7031133325521,-48.301515595079564,-84.9608720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,2.0,uniform_full,0.0,0.0,-114.72309071092721,-46.7656133325521,-48.301515595079564,-85.0233720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,5.0,uniform_full,0.0,0.0,-115.09809071092721,-46.9531133325521,-48.301515595079564,-85.2108720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,10.0,uniform_full,0.0,0.0,-115.72309071092721,-47.2656133325521,-48.301515595079564,-85.5233720607611
