block,rows,first_arm,bf16_us,fp8_us
7,4,FP8,69.08799707889557,265.21599292755127
7,1,BF16,67.90400296449661,271.1679935455322
7,1024,FP8,120.15999853610992,265.7279968261719
8,128,BF16,68.70400160551071,273.3440101146698
8,256,BF16,81.216000020504,268.73600482940674
8,1,FP8,71.9359964132309,258.7839961051941
8,16,BF16,66.52799993753433,265.3760015964508
8,2048,BF16,183.3920031785965,286.01598739624023
8,512,BF16,97.4079966545105,274.81600642204285
8,4,BF16,73.60000163316727,271.93599939346313
8,8,BF16,73.31199944019318,265.4399871826172
8,1024,BF16,123.83999675512314,269.79199051856995
8,4096,BF16,334.3679904937744,410.5919897556305
8,32,BF16,80.09599894285202,277.18400955200195
8,64,BF16,79.58400249481201,268.44799518585205
8,2,BF16,69.05599683523178,260.0640058517456
9,1,BF16,74.07999783754349,268.41598749160767
9,8,FP8,71.55200093984604,255.87201118469238
9,1024,FP8,122.14399874210358,269.79199051856995
9,64,FP8,80.60800284147263,273.27999472618103
9,2,FP8,71.32799923419952,261.05600595474243
9,2048,FP8,185.248002409935,281.0559868812561
9,512,FP8,96.99200093746185,267.2959864139557
9,16,FP8,69.76000219583511,262.65600323677063
9,4,FP8,70.43199986219406,261.6319954395294
9,4096,FP8,335.9679877758026,426.2720048427582
9,32,FP8,79.00799810886383,267.87200570106506
9,128,FP8,76.54400169849396,268.5759961605072
9,256,FP8,82.43200182914734,268.92799139022827
10,32,BF16,73.02399724721909,265.56798815727234
10,2,BF16,69.08799707889557,260.70401072502136
10,512,BF16,95.96800059080124,264.47999477386475
10,128,BF16,71.58400118350983,269.9519991874695
10,256,BF16,82.0159986615181,271.58400416374207
10,8,BF16,71.45600020885468,260.3519856929779
10,4096,BF16,335.35999059677124,414.14400935173035
10,4,BF16,70.8480030298233,262.56000995635986
10,16,BF16,68.96000355482101,269.53598856925964
10,1,FP8,71.07199728488922,256.99201226234436
10,2048,BF16,182.23999440670013,280.5440127849579
10,1024,BF16,123.71200323104858,267.16798543930054
10,64,BF16,80.1599994301796,271.36000990867615
11,4,FP8,72.38399982452393,259.5199942588806
11,2,FP8,71.99999690055847,262.5280022621155
11,16,FP8,69.08799707889557,259.8719894886017
11,4096,FP8,336.1920118331909,423.96798729896545
11,64,FP8,80.19199967384338,282.5919985771179
11,256,FP8,80.73599636554718,269.9519991874695
11,8,FP8,73.2479989528656,264.76800441741943
11,128,FP8,70.52800059318542,270.04799246788025
11,2048,FP8,185.40799617767334,279.29601073265076
11,32,FP8,78.11199873685837,265.1839852333069
11,512,FP8,95.10400146245956,268.095999956131
11,1,BF16,66.52799993753433,264.95999097824097
11,1024,FP8,121.72800302505493,262.9759907722473
12,1,FP8,69.69600170850754,264.6400034427643
