block,rows,first_arm,bf16_us,fp8_us
15,1,BF16,69.11999732255936,258.7839961051941
16,1,FP8,73.37599992752075,255.74401021003723
16,256,BF16,69.88800317049026,275.9360074996948
16,64,BF16,74.11199808120728,267.2320008277893
16,1024,BF16,84.48000252246857,278.2079875469208
16,32,BF16,75.42400062084198,266.55998826026917
16,512,BF16,75.32799988985062,270.4319953918457
16,2,BF16,73.79200309515,256.8320035934448
16,4,BF16,71.9040036201477,268.0000066757202
16,8,BF16,72.60800153017044,263.808012008667
16,4096,BF16,156.00000321865082,276.67200565338135
16,128,BF16,75.1039981842041,268.6080038547516
16,2048,BF16,86.40000224113464,274.04800057411194
16,16,BF16,74.30399954319,267.10399985313416
17,2,FP8,84.28800106048584,261.1199915409088
17,256,FP8,74.11199808120728,276.0320007801056
17,8,FP8,72.12799787521362,267.5839960575104
17,512,FP8,73.82400333881378,267.87200570106506
17,128,FP8,72.92799651622772,264.70398902893066
17,64,FP8,73.69600236415863,264.67201113700867
17,1,BF16,69.76000219583511,265.0560140609741
17,2048,FP8,85.50400286912918,267.551988363266
17,1024,FP8,82.24000036716461,273.0560004711151
17,4096,FP8,154.52800691127777,277.6319980621338
17,16,FP8,73.15199822187424,272.2559869289398
17,4,FP8,79.64800298213959,273.824006319046
17,32,FP8,72.89600372314453,266.2400007247925
18,2,BF16,70.56000083684921,258.432000875473
18,4096,BF16,157.18400478363037,274.59201216697693
18,1,FP8,73.69600236415863,253.2159984111786
18,1024,BF16,80.99199831485748,275.7759988307953
18,2048,BF16,85.79199761152267,274.4640111923218
18,4,BF16,73.66400212049484,267.10399985313416
18,512,BF16,75.55200159549713,268.5759961605072
18,8,BF16,73.44000041484833,266.88000559806824
18,64,BF16,74.07999783754349,271.263986825943
18,32,BF16,73.95199686288834,267.520010471344
18,256,BF16,73.72800260782242,277.8559923171997
18,128,BF16,72.57600128650665,263.9999985694885
18,16,BF16,73.53600114583969,266.62400364875793
19,256,FP8,74.52800124883652,268.095999956131
19,64,FP8,74.49600100517273,265.9839987754822
19,8,FP8,72.1919983625412,263.9999985694885
19,2,FP8,73.82400333881378,255.48800826072693
19,1,BF16,68.54400038719177,260.8320116996765
19,4096,FP8,156.031996011734,269.82399821281433
19,16,FP8,76.03199779987335,273.18400144577026
19,2048,FP8,86.62399649620056,274.4320034980774
19,1024,FP8,83.36000144481659,273.27999472618103
19,4,FP8,73.60000163316727,273.18400144577026
19,32,FP8,72.73600250482559,266.975998878479
19,128,FP8,73.88799637556076,264.8319900035858
19,512,FP8,74.30399954319,269.1200077533722
