layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
3,2,3,4054,0.0985729768872261,0.09599367529153824,0.11251455545425415,0.13010726869106293,4151296.0,4151296.0,0.0
3,2,4,3764,0.07983472943305969,0.07911476492881775,0.09046383202075958,0.10273237526416779,3854336.0,3854336.0,0.0
3,2,5,3834,0.06497528403997421,0.06513211131095886,0.07567449659109116,0.0851944088935852,3926016.0,3926016.0,0.0
3,2,6,3428,0.057317256927490234,0.05641128495335579,0.06562426686286926,0.07409226149320602,3510272.0,3510272.0,0.0
3,2,7,3371,0.04944586008787155,0.04925023764371872,0.056656576693058014,0.06428667902946472,3451904.0,3451904.0,0.0
3,2,8,3256,0.043738070875406265,0.0434732660651207,0.05054112896323204,0.05711627006530762,3334144.0,3334144.0,0.0
3,2,9,3291,0.03932535648345947,0.03910456970334053,0.045823175460100174,0.05175844579935074,3369984.0,3369984.0,0.0
3,2,10,3304,0.03504040837287903,0.034695763140916824,0.04090851917862892,0.046873025596141815,3383296.0,3383296.0,0.0
3,2,11,3278,0.032172273844480515,0.03186770901083946,0.037671882659196854,0.04275315999984741,3356672.0,3356672.0,0.0
3,2,12,3446,0.02822744846343994,0.028369519859552383,0.033580247312784195,0.03900570049881935,3528704.0,3528704.0,0.0
3,2,13,3419,0.025599675253033638,0.025523822754621506,0.030641978606581688,0.036026306450366974,3501056.0,3501056.0,0.0
3,2,14,3156,0.02458181232213974,0.0240155179053545,0.028961308300495148,0.03338330239057541,3231744.0,3231744.0,0.0
3,2,15,3470,0.022046305239200592,0.022056816145777702,0.026534665375947952,0.030849067494273186,3553280.0,3553280.0,0.0
3,2,16,3190,0.021120170131325722,0.02084517292678356,0.024838553741574287,0.028987685218453407,3266560.0,3266560.0,0.0
3,3,1,2970,0.22882528603076935,0.20491914451122284,0.27819615602493286,0.3565216660499573,3041280.0,3041280.0,0.0
3,3,2,2848,0.13246050477027893,0.12581074237823486,0.1523277908563614,0.18298625946044922,2916352.0,2916352.0,0.0
3,3,3,2638,0.09856809675693512,0.096231609582901,0.11249913275241852,0.12914834916591644,2701312.0,2701312.0,0.0
3,3,4,2994,0.07846414297819138,0.07793861627578735,0.08965310454368591,0.10208137333393097,3065856.0,3065856.0,0.0
3,3,5,2891,0.06600508838891983,0.06584972143173218,0.0753069818019867,0.0842963457107544,2960384.0,2960384.0,0.0
3,3,6,2973,0.05724386125802994,0.05673975870013237,0.06555885076522827,0.07367296516895294,3044352.0,3044352.0,0.0
3,3,7,3092,0.048422399908304214,0.04881403595209122,0.057371385395526886,0.06491465866565704,3166208.0,3166208.0,0.0
3,3,8,3082,0.04229933023452759,0.04285425692796707,0.05053119361400604,0.057261962443590164,3155968.0,3155968.0,0.0
3,3,9,3078,0.03937029838562012,0.03903111442923546,0.04564981162548065,0.051983218640089035,3151872.0,3151872.0,0.0
3,3,10,3275,0.034031983464956284,0.0341961570084095,0.04063333570957184,0.046476397663354874,3353600.0,3353600.0,0.0
3,3,11,3281,0.03170718625187874,0.03129482641816139,0.03697546198964119,0.04236014187335968,3359744.0,3359744.0,0.0
3,3,12,3312,0.029084516689181328,0.029005736112594604,0.03387701138854027,0.03918240964412689,3391488.0,3391488.0,0.0
3,3,13,3316,0.026568258181214333,0.026094835251569748,0.031210551038384438,0.0360199436545372,3395584.0,3395584.0,0.0
3,3,14,3494,0.024381030350923538,0.023896466940641403,0.02866274118423462,0.03312080353498459,3577856.0,3577856.0,0.0
3,3,15,3385,0.0225200392305851,0.022015197202563286,0.026359954848885536,0.031027939170598984,3466240.0,3466240.0,0.0
3,3,16,3598,0.020134031772613525,0.02000238001346588,0.02420388162136078,0.02829030714929104,3684352.0,3684352.0,0.0
4,0,1,4602,0.2342318743467331,0.21498912572860718,0.2806284427642822,0.35256436467170715,4712448.0,4712448.0,0.0
4,0,2,3799,0.1406732201576233,0.1356622576713562,0.16106408834457397,0.18883413076400757,3890176.0,3890176.0,0.0
4,0,3,3645,0.10230296105146408,0.09994889050722122,0.11793714761734009,0.13631467521190643,3732480.0,3732480.0,0.0
4,0,4,3879,0.07891345024108887,0.07918025553226471,0.092924103140831,0.10747050493955612,3972096.0,3972096.0,0.0
4,0,5,3503,0.06788801401853561,0.06691589951515198,0.07743526995182037,0.08870437741279602,3587072.0,3587072.0,0.0
4,0,6,3596,0.05526046082377434,0.055627934634685516,0.06551741063594818,0.07460397481918335,3682304.0,3682304.0,0.0
4,0,7,3176,0.05005211383104324,0.049354419112205505,0.05766976624727249,0.0661160945892334,3252224.0,3252224.0,0.0
4,0,8,3192,0.04375452548265457,0.042664576321840286,0.05100414901971817,0.057978954166173935,3268608.0,3268608.0,0.0
4,0,9,3025,0.038626499474048615,0.03812709450721741,0.044956739991903305,0.05140441283583641,3097600.0,3097600.0,0.0
4,0,10,3053,0.032676901668310165,0.03304712474346161,0.03938184306025505,0.0449809804558754,3126272.0,3126272.0,0.0
4,0,11,2790,0.03063950128853321,0.030364394187927246,0.03562072664499283,0.040624842047691345,2856960.0,2856960.0,0.0
4,0,12,2954,0.02802041359245777,0.027712225914001465,0.033134184777736664,0.037208568304777145,3024896.0,3024896.0,0.0
4,0,13,2996,0.025276102125644684,0.02488389052450657,0.02956261858344078,0.03384951502084732,3067904.0,3067904.0,0.0
4,0,14,2918,0.023217832669615746,0.022933470085263252,0.027021855115890503,0.03133789822459221,2988032.0,2988032.0,0.0
4,0,15,2933,0.0215228833258152,0.021235376596450806,0.025295671075582504,0.029089657589793205,3003392.0,3003392.0,0.0
4,0,16,2973,0.01974935084581375,0.019397854804992676,0.02320927381515503,0.02691168338060379,3044352.0,3044352.0,0.0
4,1,1,3471,0.24292245507240295,0.22118324041366577,0.2912145256996155,0.3625795841217041,3554304.0,3554304.0,0.0
4,1,2,3495,0.14081838726997375,0.13533052802085876,0.16247819364070892,0.19306837022304535,3578880.0,3578880.0,0.0
4,1,3,3213,0.09938649088144302,0.09930946677923203,0.11681398749351501,0.1362408697605133,3290112.0,3290112.0,0.0
4,1,4,2985,0.082881860435009,0.08134835958480835,0.09457103908061981,0.10884720087051392,3056640.0,3056640.0,0.0
4,1,5,3132,0.0654599592089653,0.06585633754730225,0.07766998559236526,0.09087798744440079,3207168.0,3207168.0,0.0
4,1,6,3129,0.058215510100126266,0.057138729840517044,0.06733325868844986,0.07690417021512985,3204096.0,3204096.0,0.0
4,1,7,3130,0.05001639574766159,0.048426553606987,0.05774587392807007,0.06746149063110352,3205120.0,3205120.0,0.0
4,1,8,3229,0.04393961280584335,0.042511772364377975,0.05097731575369835,0.05989152565598488,3306496.0,3306496.0,0.0
4,1,9,3281,0.03916775435209274,0.038163021206855774,0.045346565544605255,0.053308501839637756,3359744.0,3359744.0,0.0
4,1,10,3338,0.03503412380814552,0.033730149269104004,0.04055142402648926,0.04880788177251816,3418112.0,3418112.0,0.0
4,1,11,3475,0.03141273558139801,0.030157554894685745,0.036816395819187164,0.043851304799318314,3558400.0,3558400.0,0.0
4,1,12,3473,0.02825087308883667,0.02681182138621807,0.0330737829208374,0.03971012681722641,3556352.0,3556352.0,0.0
4,1,13,3628,0.026040444150567055,0.024747274816036224,0.030281640589237213,0.036380667239427567,3715072.0,3715072.0,0.0
4,1,14,3514,0.023523060604929924,0.022458715364336967,0.027532586827874184,0.03288209065794945,3598336.0,3598336.0,0.0
4,1,15,3830,0.02072870545089245,0.02023734338581562,0.024571223184466362,0.02960231341421604,3921920.0,3921920.0,0.0
4,1,16,3952,0.01914028264582157,0.018764067441225052,0.022773781791329384,0.027430512011051178,4046848.0,4046848.0,0.0
4,2,1,3589,0.22053132951259613,0.2105591595172882,0.25924062728881836,0.3059147596359253,3675136.0,3675136.0,0.0
4,2,2,3591,0.14115524291992188,0.13587293028831482,0.16302886605262756,0.19291430711746216,3677184.0,3677184.0,0.0
4,2,3,3642,0.10568782687187195,0.10253996402025223,0.1208764836192131,0.139832004904747,3729408.0,3729408.0,0.0
4,2,4,3322,0.08300288021564484,0.08194682747125626,0.09497819095849991,0.10799143463373184,3401728.0,3401728.0,0.0
4,2,5,3144,0.06927290558815002,0.06799318641424179,0.07906181365251541,0.09017566591501236,3219456.0,3219456.0,0.0
4,2,6,3100,0.05837545543909073,0.05749008432030678,0.06669093668460846,0.07594732195138931,3174400.0,3174400.0,0.0
4,2,7,3293,0.050539907068014145,0.0495893731713295,0.05820939317345619,0.0664927288889885,3372032.0,3372032.0,0.0
4,2,8,3301,0.042555056512355804,0.04293022304773331,0.05078432336449623,0.05774668976664543,3380224.0,3380224.0,0.0
4,2,9,3426,0.037333495914936066,0.03735366836190224,0.04457203298807144,0.051097869873046875,3508224.0,3508224.0,0.0
4,2,10,3259,0.03503214195370674,0.03412158414721489,0.040633320808410645,0.04695631563663483,3337216.0,3337216.0,0.0
4,2,11,3212,0.031308166682720184,0.030688077211380005,0.0362435020506382,0.041677508503198624,3289088.0,3289088.0,0.0
4,2,12,3285,0.027359189465641975,0.0274279173463583,0.032861772924661636,0.03768413886427879,3363840.0,3363840.0,0.0
4,2,13,3127,0.025767039507627487,0.025219155475497246,0.02982594072818756,0.03454122692346573,3202048.0,3202048.0,0.0
4,2,14,3423,0.022607240825891495,0.02274487353861332,0.02694212645292282,0.031179945915937424,3505152.0,3505152.0,0.0
4,2,15,3262,0.02140982262790203,0.020981119945645332,0.024819619953632355,0.02865007147192955,3340288.0,3340288.0,0.0
4,2,16,3215,0.02005353756248951,0.01982882432639599,0.023270953446626663,0.026545628905296326,3292160.0,3292160.0,0.0
4,3,1,1801,0.2660764455795288,0.1951856017112732,0.25710681080818176,0.4139789044857025,1844224.0,1844224.0,0.0
4,3,2,2578,0.1281091570854187,0.12742219865322113,0.15085051953792572,0.17753683030605316,2639872.0,2639872.0,0.0
4,3,3,2963,0.1011497974395752,0.09874654561281204,0.11475348472595215,0.13328513503074646,3034112.0,3034112.0,0.0
4,3,4,3277,0.0825015977025032,0.08115889877080917,0.09416545182466507,0.10724206268787384,3355648.0,3355648.0,0.0
4,3,5,3684,0.06872991472482681,0.06810106337070465,0.0783897191286087,0.08905117958784103,3772416.0,3772416.0,0.0
4,3,6,3638,0.05878438800573349,0.058214373886585236,0.06743821501731873,0.07663463056087494,3725312.0,3725312.0,0.0
4,3,7,3864,0.04886248707771301,0.04929563030600548,0.057674605399370193,0.06560398638248444,3956736.0,3956736.0,0.0
4,3,8,3741,0.04415834695100784,0.043183088302612305,0.0506645031273365,0.058530695736408234,3830784.0,3830784.0,0.0
4,3,9,3731,0.03884228691458702,0.03819475322961807,0.04462498798966408,0.05110077187418938,3820544.0,3820544.0,0.0
4,3,10,3813,0.03499534726142883,0.03441617637872696,0.040116775780916214,0.045934345573186874,3904512.0,3904512.0,0.0
4,3,11,3986,0.030368240550160408,0.03070632368326187,0.03577509522438049,0.04166494682431221,4081664.0,4081664.0,0.0
4,3,12,3751,0.02817261405289173,0.027666553854942322,0.03256441652774811,0.03736717253923416,3841024.0,3841024.0,0.0
4,3,13,3712,0.02481897547841072,0.02495407871901989,0.029673900455236435,0.034433331340551376,3801088.0,3801088.0,0.0
4,3,14,3608,0.023542003706097603,0.023163331672549248,0.027369409799575806,0.031509239226579666,3694592.0,3694592.0,0.0
4,3,15,3438,0.02176988497376442,0.021460875868797302,0.025319982320070267,0.028901128098368645,3520512.0,3520512.0,0.0
4,3,16,3323,0.02006427012383938,0.01975097693502903,0.023304533213377,0.027011673897504807,3402752.0,3402752.0,0.0
5,0,1,3338,0.22920794785022736,0.18873709440231323,0.2415836602449417,0.3148985207080841,3418112.0,3418112.0,0.0
5,0,2,2958,0.13738471269607544,0.13222041726112366,0.15620751678943634,0.18608735501766205,3028992.0,3028992.0,0.0
5,0,3,3097,0.10086854547262192,0.10095767676830292,0.1178445890545845,0.1369396150112152,3171328.0,3171328.0,0.0
5,0,4,2816,0.08556738495826721,0.08397898823022842,0.09686936438083649,0.11013562977313995,2883584.0,2883584.0,0.0
5,0,5,2888,0.07124140858650208,0.07015334069728851,0.08162149041891098,0.09314437210559845,2957312.0,2957312.0,0.0
5,0,6,2932,0.060448650270700455,0.05936465784907341,0.06939715147018433,0.07880672067403793,3002368.0,3002368.0,0.0
5,0,7,3074,0.052962809801101685,0.05189850926399231,0.0613296702504158,0.07004588842391968,3147776.0,3147776.0,0.0
5,0,8,3142,0.04659248888492584,0.045636892318725586,0.05385222285985947,0.06244563311338425,3217408.0,3217408.0,0.0
5,0,9,3026,0.04140232130885124,0.04003649950027466,0.04819236323237419,0.05628364533185959,3098624.0,3098624.0,0.0
5,0,10,3135,0.036216843873262405,0.03516549617052078,0.0422934964299202,0.049313630908727646,3210240.0,3210240.0,0.0
5,0,11,3142,0.0330357700586319,0.032075151801109314,0.03882453218102455,0.045306552201509476,3217408.0,3217408.0,0.0
5,0,12,3214,0.02930382639169693,0.028410114347934723,0.034489210695028305,0.04093370959162712,3291136.0,3291136.0,0.0
5,0,13,3242,0.026293914765119553,0.025471825152635574,0.031087979674339294,0.03658222034573555,3319808.0,3319808.0,0.0
5,0,14,3330,0.023887792602181435,0.023175006732344627,0.028334317728877068,0.03370325639843941,3409920.0,3409920.0,0.0
5,0,15,3407,0.022163406014442444,0.021290795877575874,0.026251815259456635,0.03121316246688366,3488768.0,3488768.0,0.0
5,0,16,3357,0.020188823342323303,0.019544996321201324,0.024025680497288704,0.028928162530064583,3437568.0,3437568.0,0.0
5,1,1,3293,0.20391234755516052,0.19319979846477509,0.2384592592716217,0.2872631251811981,3372032.0,3372032.0,0.0
5,1,2,3388,0.14104647934436798,0.13596504926681519,0.1602126508951187,0.18638359010219574,3469312.0,3469312.0,0.0
5,1,3,3305,0.1056261733174324,0.10345733165740967,0.11895731836557388,0.13456308841705322,3384320.0,3384320.0,0.0
5,1,4,3099,0.08646905422210693,0.08539972454309464,0.09865131974220276,0.11084766685962677,3173376.0,3173376.0,0.0
5,1,5,3215,0.0741703137755394,0.07358389347791672,0.08413535356521606,0.09497112780809402,3292160.0,3292160.0,0.0
5,1,6,3152,0.0644337385892868,0.06392425298690796,0.07316181063652039,0.08294510841369629,3227648.0,3227648.0,0.0
5,1,7,3188,0.056125082075595856,0.05565938353538513,0.06455717980861664,0.07244429737329483,3264512.0,3264512.0,0.0
5,1,8,3198,0.04914838820695877,0.04863857850432396,0.0567132793366909,0.0642632320523262,3274752.0,3274752.0,0.0
5,1,9,3369,0.04361002519726753,0.04301680997014046,0.050383660942316055,0.05750272795557976,3449856.0,3449856.0,0.0
5,1,10,3346,0.03822335600852966,0.0377657525241375,0.04416022449731827,0.05089021474123001,3426304.0,3426304.0,0.0
5,1,11,3410,0.03427950665354729,0.033861350268125534,0.040148667991161346,0.04614461213350296,3491840.0,3491840.0,0.0
5,1,12,3323,0.03076699562370777,0.030440520495176315,0.03597733750939369,0.041194215416908264,3402752.0,3402752.0,0.0
5,1,13,3304,0.028157448396086693,0.027752656489610672,0.03296329826116562,0.03802000358700752,3383296.0,3383296.0,0.0
5,1,14,3356,0.025437165051698685,0.025281136855483055,0.029852788895368576,0.034209150820970535,3436544.0,3436544.0,0.0
5,1,15,3571,0.022320305928587914,0.022454623132944107,0.02713981457054615,0.03117556683719158,3656704.0,3656704.0,0.0
5,1,16,3474,0.020454801619052887,0.02057422511279583,0.024705607444047928,0.028857994824647903,3557376.0,3557376.0,0.0
5,2,1,2759,0.21269473433494568,0.20260827243328094,0.2539689540863037,0.3086879551410675,2825216.0,2825216.0,0.0
5,2,2,2853,0.13759571313858032,0.13014374673366547,0.158939927816391,0.1893373280763626,2921472.0,2921472.0,0.0
5,2,3,2818,0.1032354012131691,0.10038476437330246,0.11723886430263519,0.13659226894378662,2885632.0,2885632.0,0.0
5,2,4,3224,0.08160995692014694,0.08254870772361755,0.09525060653686523,0.10941703617572784,3301376.0,3301376.0,0.0
5,2,5,3229,0.0682792142033577,0.06881365180015564,0.08035766333341599,0.09185495227575302,3306496.0,3306496.0,0.0
5,2,6,3146,0.06165443733334541,0.060448743402957916,0.07008346915245056,0.07978453487157822,3221504.0,3221504.0,0.0
5,2,7,3005,0.05340820923447609,0.05249054729938507,0.061089787632226944,0.06927429139614105,3077120.0,3077120.0,0.0
5,2,8,3099,0.045614179223775864,0.046156030148267746,0.053950101137161255,0.06170254573225975,3173376.0,3173376.0,0.0
5,2,9,3068,0.0416342094540596,0.0410771444439888,0.04821433499455452,0.05486216023564339,3141632.0,3141632.0,0.0
5,2,10,3271,0.03625479340553284,0.036775849759578705,0.04329720884561539,0.04970578849315643,3349504.0,3349504.0,0.0
5,2,11,3175,0.033562228083610535,0.03289981186389923,0.039027608931064606,0.04482482373714447,3251200.0,3251200.0,0.0
5,2,12,3335,0.029278535395860672,0.029694927856326103,0.03512585908174515,0.04042387753725052,3415040.0,3415040.0,0.0
5,2,13,3374,0.027357015758752823,0.02706294134259224,0.03186611458659172,0.03675926849246025,3454976.0,3454976.0,0.0
5,2,14,3487,0.023819424211978912,0.02396352030336857,0.028646433725953102,0.033270061016082764,3570688.0,3570688.0,0.0
5,2,15,3307,0.022683661431074142,0.02228974737226963,0.026595303788781166,0.030801033601164818,3386368.0,3386368.0,0.0
5,2,16,3423,0.020610447973012924,0.02021360583603382,0.02430405281484127,0.028376614674925804,3505152.0,3505152.0,0.0
5,3,1,4073,0.19464029371738434,0.1812811642885208,0.22400204837322235,0.2770366072654724,4170752.0,4170752.0,0.0
5,3,2,4264,0.12575313448905945,0.1237499937415123,0.14560362696647644,0.17091816663742065,4366336.0,4366336.0,0.0
5,3,3,4243,0.10169374942779541,0.09957344830036163,0.11533160507678986,0.1312386393547058,4344832.0,4344832.0,0.0
5,3,4,4324,0.08358415216207504,0.08228199183940887,0.09465469419956207,0.10830221325159073,4427776.0,4427776.0,0.0
5,3,5,4131,0.07134229689836502,0.0701131671667099,0.08094865083694458,0.0916152074933052,4230144.0,4230144.0,0.0
5,3,6,4233,0.059473782777786255,0.05964842066168785,0.06969387084245682,0.07899720221757889,4334592.0,4334592.0,0.0
5,3,7,4196,0.052034322172403336,0.05230461806058884,0.0608690045773983,0.06979908049106598,4296704.0,4296704.0,0.0
5,3,8,4024,0.047002341598272324,0.04615773260593414,0.054261188954114914,0.061844438314437866,4120576.0,4120576.0,0.0
5,3,9,4000,0.04030909761786461,0.04034973680973053,0.04802320897579193,0.05545971542596817,4096000.0,4096000.0,0.0
5,3,10,3711,0.03683609515428543,0.03647397831082344,0.04283549636602402,0.04895548149943352,3800064.0,3800064.0,0.0
5,3,11,3736,0.032073989510536194,0.032365839928388596,0.03851471096277237,0.044015102088451385,3825664.0,3825664.0,0.0
5,3,12,3591,0.02956213802099228,0.029324227944016457,0.03478708863258362,0.040071628987789154,3677184.0,3677184.0,0.0
5,3,13,3543,0.02607985958456993,0.026375722140073776,0.03148416429758072,0.03639340400695801,3628032.0,3628032.0,0.0
5,3,14,3290,0.024645037949085236,0.02446283958852291,0.029056334868073463,0.033277299255132675,3368960.0,3368960.0,0.0
5,3,15,3178,0.022715739905834198,0.022493816912174225,0.026671450585126877,0.030634406954050064,3254272.0,3254272.0,0.0
5,3,16,3209,0.02098882384598255,0.0208942499011755,0.024663735181093216,0.028351325541734695,3286016.0,3286016.0,0.0
6,0,1,1752,0.18944485485553741,0.18070778250694275,0.21830250322818756,0.25856634974479675,1794048.0,1794048.0,0.0
6,0,2,2377,0.13100768625736237,0.12756726145744324,0.1488574892282486,0.1698942631483078,2434048.0,2434048.0,0.0
6,0,3,2929,0.09933236986398697,0.10048431903123856,0.11727520823478699,0.13378672301769257,2999296.0,2999296.0,0.0
6,0,4,3165,0.08849411457777023,0.08600927889347076,0.10106916725635529,0.11780774593353271,3240960.0,3240960.0,0.0
6,0,5,3692,0.07530666887760162,0.07475236803293228,0.0896301195025444,0.10480043292045593,3780608.0,3780608.0,0.0
6,0,6,3758,0.06877823919057846,0.06579842418432236,0.07891147583723068,0.09322246164083481,3848192.0,3848192.0,0.0
6,0,7,3814,0.060821980237960815,0.05801522731781006,0.06989441812038422,0.08367619663476944,3905536.0,3905536.0,0.0
6,0,8,3751,0.05340106040239334,0.05114459991455078,0.06108729541301727,0.07192488759756088,3841024.0,3841024.0,0.0
6,0,9,3688,0.045446205884218216,0.04472528025507927,0.053151242434978485,0.062261808663606644,3776512.0,3776512.0,0.0
6,0,10,3552,0.04140414670109749,0.03992832079529762,0.046833958476781845,0.05433983355760574,3637248.0,3637248.0,0.0
6,0,11,3516,0.037134017795324326,0.03589692339301109,0.04256429895758629,0.04911132901906967,3600384.0,3600384.0,0.0
6,0,12,3514,0.03372195363044739,0.03281567245721817,0.0381738655269146,0.044340960681438446,3598336.0,3598336.0,0.0
6,0,13,3682,0.02951063960790634,0.029056286439299583,0.034611061215400696,0.04052358120679855,3770368.0,3770368.0,0.0
6,0,14,3457,0.027094801887869835,0.026864998042583466,0.03198390081524849,0.03736775740981102,3539968.0,3539968.0,0.0
6,0,15,3474,0.02498820424079895,0.024712594226002693,0.02956358902156353,0.03476277366280556,3557376.0,3557376.0,0.0
6,0,16,3269,0.024027174338698387,0.0231667198240757,0.027503054589033127,0.03283767029643059,3347456.0,3347456.0,0.0
6,1,1,3331,0.17847219109535217,0.16923637688159943,0.20779573917388916,0.2502296566963196,3410944.0,3410944.0,0.0
6,1,2,3637,0.13083416223526,0.12469644099473953,0.14956270158290863,0.17923417687416077,3724288.0,3724288.0,0.0
6,1,3,3325,0.10111816227436066,0.09725610166788101,0.11234361678361893,0.13293924927711487,3404800.0,3404800.0,0.0
6,1,4,3342,0.08170013129711151,0.08071227371692657,0.09314994513988495,0.10967135429382324,3422208.0,3422208.0,0.0
6,1,5,3110,0.07176470756530762,0.06929773092269897,0.08027400821447372,0.09290489554405212,3184640.0,3184640.0,0.0
6,1,6,3173,0.060808587819337845,0.06017524376511574,0.07009982317686081,0.0818004384636879,3249152.0,3249152.0,0.0
6,1,7,3048,0.05624167248606682,0.054223962128162384,0.06330015510320663,0.07304492592811584,3121152.0,3121152.0,0.0
6,1,8,3066,0.050440993160009384,0.04871182143688202,0.0567716546356678,0.06697499752044678,3139584.0,3139584.0,0.0
6,1,9,3152,0.045387208461761475,0.043909184634685516,0.0513734444975853,0.06012814864516258,3227648.0,3227648.0,0.0
6,1,10,3102,0.04136046767234802,0.03959239646792412,0.04741737246513367,0.05563504248857498,3176448.0,3176448.0,0.0
6,1,11,3091,0.03763773292303085,0.03605673834681511,0.04287120699882507,0.05054561421275139,3165184.0,3165184.0,0.0
6,1,12,3069,0.03453340008854866,0.03292064368724823,0.0392836332321167,0.04715414717793465,3142656.0,3142656.0,0.0
6,1,13,2854,0.0318443588912487,0.030586184933781624,0.036572448909282684,0.04324467480182648,2922496.0,2922496.0,0.0
6,1,14,2905,0.0292276032269001,0.028156496584415436,0.033838048577308655,0.039933741092681885,2974720.0,2974720.0,0.0
6,1,15,2833,0.027496248483657837,0.02633002959191799,0.03176082298159599,0.03787645325064659,2900992.0,2900992.0,0.0
6,1,16,2748,0.02526114135980606,0.024103496223688126,0.029375026002526283,0.03501341491937637,2813952.0,2813952.0,0.0
6,2,1,5340,0.19499950110912323,0.18509367108345032,0.23159043490886688,0.28038570284843445,5468160.0,5468160.0,0.0
6,2,2,3644,0.12317453324794769,0.12105602771043777,0.14411170780658722,0.16846251487731934,3731456.0,3731456.0,0.0
6,2,3,3730,0.09864943474531174,0.09611350297927856,0.11269670724868774,0.12851154804229736,3819520.0,3819520.0,0.0
6,2,4,3434,0.08074706047773361,0.07865195721387863,0.09195932745933533,0.10454721748828888,3516416.0,3516416.0,0.0
6,2,5,3312,0.06858193874359131,0.0667983666062355,0.07807374000549316,0.08890366554260254,3391488.0,3391488.0,0.0
6,2,6,3129,0.0592350959777832,0.05786948651075363,0.06730888783931732,0.07661611586809158,3204096.0,3204096.0,0.0
6,2,7,3060,0.05117727443575859,0.05018741264939308,0.05817139893770218,0.06618727743625641,3133440.0,3133440.0,0.0
6,2,8,3112,0.045875173062086105,0.044713836163282394,0.0518643818795681,0.0592520534992218,3186688.0,3186688.0,0.0
6,2,9,3128,0.04075751453638077,0.040025632828474045,0.046690937131643295,0.05290826037526131,3203072.0,3203072.0,0.0
6,2,10,3153,0.03684597834944725,0.036252789199352264,0.041586026549339294,0.04779708385467529,3228672.0,3228672.0,0.0
6,2,11,3337,0.03332705795764923,0.03255175054073334,0.037699051201343536,0.042892031371593475,3417088.0,3417088.0,0.0
6,2,12,3459,0.029125142842531204,0.0292962659150362,0.03391961753368378,0.039210401475429535,3542016.0,3542016.0,0.0
6,2,13,3545,0.027313845232129097,0.02655676007270813,0.031210526823997498,0.035939935594797134,3630080.0,3630080.0,0.0
6,2,14,3654,0.02509215846657753,0.02434828132390976,0.02862383797764778,0.03344697132706642,3741696.0,3741696.0,0.0
6,2,15,3700,0.022871632128953934,0.02219923958182335,0.026174727827310562,0.030444514006376266,3788800.0,3788800.0,0.0
6,2,16,3945,0.020710477605462074,0.02043387107551098,0.02463403344154358,0.02867051400244236,4039680.0,4039680.0,0.0
6,3,1,3040,0.21657145023345947,0.17624793946743011,0.22020988166332245,0.28695088624954224,3112960.0,3112960.0,0.0
6,3,2,3805,0.13161829113960266,0.12769824266433716,0.15108434855937958,0.17722520232200623,3896320.0,3896320.0,0.0
6,3,3,3479,0.10105082392692566,0.09861485660076141,0.1150921881198883,0.13104838132858276,3562496.0,3562496.0,0.0
6,3,4,3522,0.08246133476495743,0.08099068701267242,0.09280050545930862,0.1050713062286377,3606528.0,3606528.0,0.0
6,3,5,3349,0.06997855752706528,0.06869002431631088,0.07869747281074524,0.08966678380966187,3429376.0,3429376.0,0.0
6,3,6,3403,0.06062653660774231,0.059650640934705734,0.06870758533477783,0.07735404372215271,3484672.0,3484672.0,0.0
6,3,7,3541,0.051002245396375656,0.05156359076499939,0.059144601225852966,0.06675392389297485,3625984.0,3625984.0,0.0
6,3,8,3534,0.045692164450883865,0.04612619802355766,0.05294821038842201,0.060210488736629486,3618816.0,3618816.0,0.0
6,3,9,3495,0.04233100265264511,0.04152021184563637,0.04763074219226837,0.0538354255259037,3578880.0,3578880.0,0.0
6,3,10,3656,0.037359148263931274,0.03760853409767151,0.04352688044309616,0.04938393458724022,3743744.0,3743744.0,0.0
6,3,11,3519,0.03386311233043671,0.034036457538604736,0.03929123654961586,0.044756583869457245,3603456.0,3603456.0,0.0
6,3,12,3421,0.03175794333219528,0.031261276453733444,0.03607455641031265,0.04100361466407776,3503104.0,3503104.0,0.0
6,3,13,3382,0.029275398701429367,0.028622321784496307,0.03312245383858681,0.03788868710398674,3463168.0,3463168.0,0.0
6,3,14,3447,0.02661708928644657,0.026097523048520088,0.0300564207136631,0.034505460411310196,3529728.0,3529728.0,0.0
6,3,15,3456,0.02469654381275177,0.02420858107507229,0.028274286538362503,0.03236120939254761,3538944.0,3538944.0,0.0
6,3,16,3501,0.022791549563407898,0.022337764501571655,0.026236193254590034,0.030142800882458687,3585024.0,3585024.0,0.0
7,0,1,3917,0.2012663036584854,0.18463046848773956,0.23732100427150726,0.30099156498908997,4011008.0,4011008.0,0.0
7,0,2,3912,0.13312163949012756,0.12891054153442383,0.15469586849212646,0.18127931654453278,4005888.0,4005888.0,0.0
7,0,3,3747,0.10802765190601349,0.10478536784648895,0.12514740228652954,0.14603868126869202,3836928.0,3836928.0,0.0
7,0,4,4008,0.09108469635248184,0.0885462686419487,0.1069236546754837,0.12277206778526306,4104192.0,4104192.0,0.0
7,0,5,4163,0.07814937084913254,0.07585237920284271,0.09141922742128372,0.10677088052034378,4262912.0,4262912.0,0.0
7,0,6,3899,0.06789634376764297,0.06504778563976288,0.07857981324195862,0.09328537434339523,3992576.0,3992576.0,0.0
