layer,rank,group_median_share_mean,group_median_share_min,group_median_share_max,group_median_share_cv,group_median_share_max_over_min,traffic_max_over_mean,traffic_max_over_min
4,10,0.033828758634626865,0.03304712474346161,0.03441617637872696,0.015156007419403587,1.0414272541376302,1.1328827155908787,1.248935473304946
4,11,0.030479087494313717,0.030157554894685745,0.03070632368326187,0.0075506276014682535,1.0181967268398417,1.1842828492906485,1.428673835125448
4,12,0.02740462962538004,0.02681182138621807,0.027712225914001465,0.013095652022640144,1.0335823708062677,1.1144618584267993,1.2698036560595802
4,13,0.024951099883764982,0.024747274816036224,0.025219155475497246,0.006881485550386105,1.019067984776863,1.1028745450493946,1.2389853137516689
4,14,0.022825097665190697,0.022458715364336967,0.023163331672549248,0.011315285413764123,1.0313738473809222,1.0719750427096486,1.2364633310486635
4,15,0.020978678949177265,0.02023734338581562,0.021460875868797302,0.021947634875461832,1.0604591452373762,1.1379335957810295,1.3058302079781794
4,16,0.019435430876910686,0.018764067441225052,0.01982882432639599,0.021623313558293923,1.0567444605763696,1.1741810889103468,1.329297006390851
5,1,0.19145658239722252,0.1812811642885208,0.20260827243328094,0.04031739536979064,1.1176465752990015,1.2101314714402436,1.4762595143167814
5,2,0.13051980175077915,0.1237499937415123,0.13596504926681519,0.0339444378384166,1.0987075243883855,1.2668795959295849,1.4945671223273747
5,3,0.10109330527484417,0.09957344830036163,0.10345733165740967,0.014350867457982365,1.039005210960781,1.2606402733417514,1.5056777856635912
5,4,0.08355235308408737,0.08228199183940887,0.08539972454309464,0.014919835903458478,1.0378908268260045,1.2847062318948228,1.5355113636363635
5,5,0.07066601328551769,0.06881365180015564,0.07358389347791672,0.02502954619605616,1.0693211528958602,1.2273638862066405,1.4304016620498614
5,6,0.060846518725156784,0.05936465784907341,0.06392425298690796,0.029925345544767674,1.0768065597114482,1.257669167347545,1.443724420190996
5,7,0.05308826453983784,0.05189850926399231,0.05565938353538513,0.0282509675117981,1.0724659402500825,1.2466760751689816,1.3963394342762063
5,8,0.04664730839431286,0.045636892318725586,0.04863857850432396,0.025062440340247075,1.0657732381213594,1.1955730520686325,1.298483381736044
5,9,0.04112004768103361,0.04003649950027466,0.04301680997014046,0.02816970692531864,1.0744398363259844,1.1884423976825373,1.3218770654329148
5,10,0.036545269191265106,0.03516549617052078,0.0377657525241375,0.025418461141182496,1.0739434001160635,1.102577434449974,1.183732057416268
5,11,0.03280053846538067,0.032075151801109314,0.033861350268125534,0.02073543259520608,1.0556879193617548,1.1100051994354898,1.1890515595162316
5,12,0.0294674476608634,0.028410114347934723,0.030440520495176315,0.024804943348713762,1.0714677217548472,1.0669241625194978,1.1172993154947106
5,13,0.026665786281228065,0.025471825152635574,0.027752656489610672,0.031647464433206714,1.089543302190071,1.0526628537473075,1.09284392350401
5,14,0.02422062586992979,0.023175006732344627,0.025281136855483055,0.03159728824664567,1.0908793748136854,1.0360246601797518,1.0598784194528876
5,15,0.02213224582374096,0.021290795877575874,0.022493816912174225,0.022221391315785672,1.0565042773185107,1.0609819505310851,1.1236626809314034
5,16,0.02030676929280162,0.019544996321201324,0.0208942499011755,0.024691712426030164,1.0690331969267541,1.0321622223872837,1.0825802430663758
6,1,0.17782144248485565,0.16923637688159943,0.18509367108345032,0.03295885974767174,1.0936990881868436,1.5865706009061873,3.047945205479452
6,2,0.12525449320673943,0.12105602771043777,0.12769824266433716,0.021592800720250608,1.0548689320104518,1.1305058307955136,1.6007572570466975
6,3,0.09811719506978989,0.09611350297927856,0.10048431903123856,0.016596839561434568,1.0454755670792928,1.1082225358389661,1.2734721748036872
6,4,0.0815910492092371,0.07865195721387863,0.08600927889347076,0.033166508026405826,1.093542766641971,1.046423531159474,1.1127962085308056
6,5,0.06988462246954441,0.0667983666062355,0.07475236803293228,0.042322295740741846,1.1190747892622015,1.096932333060982,1.187138263665595
6,6,0.060873448848724365,0.05786948651075363,0.06579842418432236,0.04877475341881574,1.1370141356290646,1.1165416326227438,1.2010226909555768
6,7,0.05349754821509123,0.05018741264939308,0.05801522731781006,0.055791775666128335,1.1559716720824347,1.1331798261902994,1.2513123359580052
6,8,0.047674113884568214,0.044713836163282394,0.05114459991455078,0.051679139650395375,1.1438204435822736,1.1144618584267993,1.2234181343770385
6,9,0.0425450773909688,0.040025632828474045,0.04472528025507927,0.04399173728964241,1.1174159430968926,1.0957438906632995,1.1790281329923273
6,10,0.03834551014006138,0.036252789199352264,0.03992832079529762,0.03908024097343457,1.1013861740605335,1.0862363514818392,1.1785944551902
6,11,0.03463546745479107,0.03255175054073334,0.03605673834681511,0.04161989334171044,1.1076743261993187,1.0455321993612121,1.138466515690715
6,12,0.03157346462830901,0.0292962659150362,0.03292064368724823,0.04655126140054717,1.1237146666651407,1.044046646364109,1.1449983708048224
6,13,0.02870538830757141,0.02655676007270813,0.030586184933781624,0.050133425267301725,1.1517287820517856,1.0939612270667756,1.2901191310441487
6,14,0.026366824749857187,0.02434828132390976,0.028156496584415436,0.05227161273204835,1.1564059166987712,1.085642130282998,1.2578313253012048
6,15,0.02436261111870408,0.02219923958182335,0.02633002959191799,0.06052489358179725,1.1860779958191414,1.099309217856347,1.3060360042357924
6,16,0.022510462906211615,0.02043387107551098,0.024103496223688126,0.06005632083438956,1.1795854116244777,1.1721013147144024,1.435589519650655
7,1,0.1770995333790779,0.1719004064798355,0.18463046848773956,0.026254776824851504,1.0740548685636606,1.1637822179306248,1.5599362803663879
7,2,0.12581996619701385,0.12306834012269974,0.12891054153442383,0.018063251956825694,1.0474711969455295,1.1649706603283072,1.5191786129407205
7,3,0.09992402419447899,0.09725548326969147,0.10478536784648895,0.02895852857425596,1.0774237536398534,1.113273416029117,1.3502702702702702
7,4,0.08307557366788387,0.0809372216463089,0.0885462686419487,0.03813978158580529,1.0940117147693913,1.1908192824779025,1.403361344537815
7,5,0.07151457667350769,0.06801609694957733,0.07585237920284271,0.04072520352600274,1.11521217189329,1.2368714253881008,1.4942569992821249
7,6,0.06155846454203129,0.05748525261878967,0.06504778563976288,0.04519545296163758,1.1315560544044876,1.1584342271410533,1.323489477257298
7,7,0.05441035144031048,0.05147213116288185,0.05741490423679352,0.04128767339995877,1.1154561301358585,1.1183242962192677,1.2780984719864177
7,8,0.04789306968450546,0.04608599841594696,0.049549780786037445,0.031728391463644416,1.075159104481762,1.1076283146401247,1.2837465564738293
7,9,0.04239589348435402,0.04029214754700661,0.0441972091794014,0.03718163988858419,1.0969186769664976,1.1337740473891407,1.2957555178268252
7,10,0.037572601810097694,0.036316342651844025,0.039335764944553375,0.03321502607352453,1.0831422459484927,1.1376364851816088,1.2616144975288304
7,11,0.033436947502195835,0.03222526237368584,0.0347251258790493,0.03002052463400307,1.0775746517243185,1.1239693976082596,1.2338551859099804
7,12,0.030246718786656857,0.029229776933789253,0.03107077069580555,0.02416691836548617,1.0629835036437836,1.147144024363069,1.261764705882353
7,13,0.02751291310414672,0.0264921672642231,0.028564678505063057,0.0335830004163811,1.0782310945031222,1.1605140013369977,1.2929493545183715
7,14,0.024773923214524984,0.023817187175154686,0.025571202859282494,0.02894966039230299,1.0736449552681662,1.089504568075466,1.2174634794156707
7,15,0.022671328857541084,0.02204238623380661,0.023332251235842705,0.023673189482030142,1.0585174848291976,1.1382307063804502,1.2631058358061324
