block,ordinal,plan_id,total_rows,active_count,shape,replica,max_fraction,cv,expert_ids,counts,latency_us
5,161,r128_a1_hot50_rep0,128,1,hot50,0,1.0,0.0,48,128,101.82400047779083
5,162,r32_a1_zipf_rep2,32,1,zipf,2,1.0,0.0,10,32,107.19999670982361
5,163,r32_a8_zipf_rep0,32,8,zipf,0,0.3125,0.6123724356957945,2;11;19;21;22;41;43;52,10;5;4;3;3;3;2;2,476.8640100955963
5,164,r128_a2_linear_skew_rep1,128,2,linear_skew,1,0.6640625,0.328125,38;42,85;43,159.07199680805206
5,165,r32_a16_zipf_rep0,32,16,zipf,0,0.1875,0.6123724356957945,3;4;5;7;8;9;15;19;21;23;25;30;36;38;45;62,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,896.6400027275085
5,166,r32_a16_hot50_rep0,32,16,hot50,0,0.28125,0.9354143466934853,3;4;5;7;8;9;15;19;21;23;25;30;36;38;45;62,9;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1,881.5680146217346
5,167,r256_a8_hot50_rep0,256,8,hot50,0,0.48828125,1.0985386244347533,0;5;10;21;27;34;36;50,125;19;19;19;19;19;18;18,519.3279981613159
5,168,r256_a1_linear_skew_rep0,256,1,linear_skew,0,1.0,0.0,62,256,112.38399893045425
5,169,r128_a8_uniform_rep0,128,8,uniform,0,0.125,0.0,2;4;14;17;27;37;53;57,16;16;16;16;16;16;16;16,471.807986497879
5,170,r64_a4_uniform_rep1,64,4,uniform,1,0.25,0.0,8;9;28;49,16;16;16;16,257.02399015426636
5,171,r32_a1_zipf_rep1,32,1,zipf,1,1.0,0.0,45,32,109.15199667215347
5,172,r256_a16_uniform_rep2,256,16,uniform,2,0.0625,0.0,1;4;5;14;19;23;25;33;35;37;42;45;52;53;57;59,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,898.7200260162354
5,173,r128_a4_hot50_rep0,128,4,hot50,0,0.4921875,0.5594535559365049,37;40;48;52,63;22;22;21,291.456013917923
5,174,r64_a16_linear_skew_rep1,64,16,linear_skew,1,0.109375,0.4330127018922193,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,7;6;6;6;5;5;5;4;4;3;3;3;2;2;2;1,898.4000086784363
5,175,r128_a2_hot50_rep0,128,2,hot50,0,0.5,0.0,9;32,64;64,165.3439998626709
5,176,r32_a8_linear_skew_rep0,32,8,linear_skew,0,0.1875,0.375,2;11;19;21;22;41;43;52,6;6;5;4;4;3;2;2,468.2239890098572
5,177,r256_a1_zipf_rep1,256,1,zipf,1,1.0,0.0,13,256,111.07199639081955
5,178,r256_a16_hot50_rep0,256,16,hot50,0,0.47265625,1.6944302139657448,0;1;3;11;12;15;17;18;22;35;42;47;50;57;58;59,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,900.5439877510071
5,179,r128_a2_linear_skew_rep2,128,2,linear_skew,2,0.6640625,0.328125,23;32,85;43,162.01600432395935
5,180,r64_a8_zipf_rep0,64,8,zipf,0,0.34375,0.7207851621669248,7;11;36;41;44;47;48;51,22;11;8;6;5;4;4;4,479.42399978637695
5,181,r256_a8_uniform_rep2,256,8,uniform,2,0.125,0.0,19;23;28;37;55;57;58;60,32;32;32;32;32;32;32;32,516.319990158081
5,182,r128_a16_hot50_rep2,128,16,hot50,2,0.4453125,1.5823736126465204,2;3;4;5;10;12;24;25;30;36;39;49;55;56;59;60,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,914.7199988365173
5,183,r64_a4_uniform_rep2,64,4,uniform,2,0.25,0.0,11;20;46;57,16;16;16;16,259.71201062202454
5,184,r128_a16_uniform_rep0,128,16,uniform,0,0.0625,0.0,11;12;13;17;18;22;24;33;41;43;47;50;57;60;62;63,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,895.1039910316467
5,185,r64_a8_linear_skew_rep1,64,8,linear_skew,1,0.203125,0.42389562394532926,1;10;12;17;30;31;42;43,13;12;10;9;7;6;4;3,476.4159917831421
5,186,r32_a16_linear_skew_rep2,32,16,linear_skew,2,0.09375,0.3535533905932738,2;4;11;15;18;19;23;30;32;39;45;47;53;54;58;60,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,892.192006111145
5,187,r128_a8_uniform_rep1,128,8,uniform,1,0.125,0.0,5;19;32;34;38;49;54;55,16;16;16;16;16;16;16;16,474.2079973220825
5,188,r256_a2_zipf_rep1,256,2,zipf,1,0.6640625,0.328125,1;5,170;86,163.55200111865997
5,189,r64_a16_zipf_rep0,64,16,zipf,0,0.234375,0.8244316223920575,3;8;9;10;16;19;23;25;26;27;33;36;51;55;57;59,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,901.9200205802917
5,190,r32_a2_hot50_rep2,32,2,hot50,2,0.5,0.0,1;48,16;16,151.58399939537048
5,191,r256_a2_uniform_rep0,256,2,uniform,0,0.5,0.0,4;62,128;128,151.74399316310883
5,192,r256_a4_linear_skew_rep2,256,4,linear_skew,2,0.3984375,0.44373349441134147,0;22;24;46,102;77;51;26,269.8880136013031
5,193,r32_a8_uniform_rep0,32,8,uniform,0,0.125,0.0,2;11;19;21;22;41;43;52,4;4;4;4;4;4;4;4,564.1599893569946
5,194,r128_a4_linear_skew_rep0,128,4,linear_skew,0,0.3984375,0.44028133761266786,37;40;48;52,51;38;26;13,341.8560028076172
5,195,r128_a1_zipf_rep0,128,1,zipf,0,1.0,0.0,48,128,132.1280002593994
5,196,r256_a4_zipf_rep0,256,4,zipf,0,0.4765625,0.551653232622179,6;27;28;50,122;62;41;31,339.6480083465576
5,197,r64_a16_uniform_rep1,64,16,uniform,1,0.0625,0.0,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1143.7439918518066
5,198,r128_a4_uniform_rep0,128,4,uniform,0,0.25,0.0,37;40;48;52,32;32;32;32,347.104012966156
5,199,r128_a16_uniform_rep1,128,16,uniform,1,0.0625,0.0,3;6;12;15;21;27;30;33;40;42;45;46;48;52;60;62,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,1123.039960861206
5,200,r128_a4_zipf_rep0,128,4,zipf,0,0.46875,0.5326268921581034,37;40;48;52,60;31;21;16,341.63200855255127
5,201,r32_a1_hot50_rep2,32,1,hot50,2,1.0,0.0,10,32,134.46399569511414
5,202,r256_a1_hot50_rep1,256,1,hot50,1,1.0,0.0,13,256,134.33599472045898
5,203,r64_a1_hot50_rep1,64,1,hot50,1,1.0,0.0,24,64,129.4720023870468
5,204,r64_a1_zipf_rep2,64,1,zipf,2,1.0,0.0,58,64,129.56799566745758
5,205,r256_a16_zipf_rep2,256,16,zipf,2,0.28125,1.0404419884116558,1;4;5;14;19;23;25;33;35;37;42;45;52;53;57;59,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,1175.935983657837
5,206,r32_a2_zipf_rep1,32,2,zipf,1,0.65625,0.3125,8;20,21;11,195.5839991569519
5,207,r128_a4_uniform_rep2,128,4,uniform,2,0.25,0.0,0;11;15;55,32;32;32;32,347.23201394081116
5,208,r256_a16_linear_skew_rep2,256,16,linear_skew,2,0.11328125,0.5019493251315316,1;4;5;14;19;23;25;33;35;37;42;45;52;53;57;59,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,1178.7840127944946
5,209,r128_a8_hot50_rep0,128,8,hot50,0,0.4765625,1.0634187204483472,2;4;14;17;27;37;53;57,61;10;10;10;10;9;9;9,595.0080156326294
5,210,r128_a8_zipf_rep1,128,8,zipf,1,0.3515625,0.7551903733496608,5;19;32;34;38;49;54;55,45;23;16;12;10;8;7;7,574.6240019798279
5,211,r128_a8_hot50_rep1,128,8,hot50,1,0.4765625,1.0634187204483472,5;19;32;34;38;49;54;55,61;10;10;10;10;9;9;9,474.4639992713928
5,212,r32_a8_uniform_rep2,32,8,uniform,2,0.125,0.0,4;10;18;29;34;60;61;63,4;4;4;4;4;4;4;4,501.8560290336609
5,213,r256_a8_hot50_rep2,256,8,hot50,2,0.48828125,1.0985386244347533,19;23;28;37;55;57;58;60,125;19;19;19;19;19;18;18,510.49602031707764
5,214,r128_a2_zipf_rep0,128,2,zipf,0,0.6640625,0.328125,9;32,85;43,156.76799416542053
5,215,r64_a8_linear_skew_rep2,64,8,linear_skew,2,0.203125,0.42389562394532926,1;5;18;35;46;56;59;60,13;12;10;9;7;6;4;3,473.6959934234619
5,216,r32_a1_uniform_rep0,32,1,uniform,0,1.0,0.0,37,32,112.03200370073318
5,217,r128_a8_zipf_rep0,128,8,zipf,0,0.3515625,0.7551903733496608,2;4;14;17;27;37;53;57,45;23;16;12;10;8;7;7,488.5439872741699
5,218,r32_a16_zipf_rep2,32,16,zipf,2,0.1875,0.6123724356957945,2;4;11;15;18;19;23;30;32;39;45;47;53;54;58;60,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,893.3759927749634
5,219,r32_a4_hot50_rep1,32,4,hot50,1,0.46875,0.5077524002897476,22;32;37;45,15;6;6;5,257.31199979782104
5,220,r64_a8_hot50_rep0,64,8,hot50,0,0.453125,0.9921567416492215,7;11;36;41;44;47;48;51,29;5;5;5;5;5;5;5,479.36001420021057
5,221,r32_a4_uniform_rep2,32,4,uniform,2,0.25,0.0,10;17;31;45,8;8;8;8,272.70400524139404
5,222,r256_a2_zipf_rep0,256,2,zipf,0,0.6640625,0.328125,4;62,170;86,162.4639928340912
5,223,r64_a4_hot50_rep2,64,4,hot50,2,0.484375,0.5412658773652742,11;20;46;57,31;11;11;11,263.42400908470154
5,224,r64_a16_hot50_rep1,64,16,hot50,1,0.390625,1.3607213160673275,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,898.0159759521484
5,225,r256_a8_linear_skew_rep1,256,8,linear_skew,1,0.21875,0.4876402041977261,17;27;29;32;33;41;54;58,56;49;42;35;29;22;15;8,504.67199087142944
5,226,r32_a1_linear_skew_rep1,32,1,linear_skew,1,1.0,0.0,45,32,110.23999750614166
5,227,r128_a1_uniform_rep2,128,1,uniform,2,1.0,0.0,38,128,101.21600329875946
5,228,r64_a1_linear_skew_rep2,64,1,linear_skew,2,1.0,0.0,58,64,106.55999928712845
5,229,r128_a4_linear_skew_rep1,128,4,linear_skew,1,0.3984375,0.44028133761266786,5;9;41;59,51;38;26;13,275.90399980545044
5,230,r256_a4_linear_skew_rep0,256,4,linear_skew,0,0.3984375,0.44373349441134147,6;27;28;50,102;77;51;26,272.15999364852905
5,231,r256_a1_zipf_rep2,256,1,zipf,2,1.0,0.0,34,256,109.82400178909302
5,232,r128_a16_zipf_rep0,128,16,zipf,0,0.265625,0.967236721283885,11;12;13;17;18;22;24;33;41;43;47;50;57;60;62;63,34;18;12;9;8;6;6;5;5;4;4;4;4;3;3;3,929.6000003814697
5,233,r256_a16_zipf_rep1,256,16,zipf,1,0.28125,1.0404419884116558,7;16;19;20;21;25;27;34;35;36;40;47;56;57;60;63,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,923.4880208969116
5,234,r128_a4_hot50_rep2,128,4,hot50,2,0.4921875,0.5594535559365049,0;11;15;55,63;22;22;21,284.5759987831116
5,235,r256_a2_uniform_rep1,256,2,uniform,1,0.5,0.0,1;5,128;128,152.319997549057
5,236,r256_a2_linear_skew_rep1,256,2,linear_skew,1,0.6640625,0.328125,1;5,170;86,159.55199301242828
5,237,r32_a1_uniform_rep1,32,1,uniform,1,1.0,0.0,45,32,108.35199803113937
5,238,r32_a8_hot50_rep0,32,8,hot50,0,0.40625,0.8569568250501305,2;11;19;21;22;41;43;52,13;3;3;3;3;3;2;2,469.92000937461853
5,239,r256_a4_hot50_rep2,256,4,hot50,2,0.49609375,0.5683291712335379,0;22;24;46,127;43;43;43,277.98399329185486
6,0,r128_a4_uniform_rep2,128,4,uniform,2,0.25,0.0,0;11;15;55,32;32;32;32,289.5039916038513
6,1,r32_a8_hot50_rep2,32,8,hot50,2,0.40625,0.8569568250501305,4;10;18;29;34;60;61;63,13;3;3;3;3;3;2;2,471.52000665664673
6,2,r128_a1_uniform_rep2,128,1,uniform,2,1.0,0.0,38,128,102.39999741315842
6,3,r32_a2_linear_skew_rep1,32,2,linear_skew,1,0.65625,0.3125,8;20,21;11,157.9200029373169
6,4,r64_a2_uniform_rep0,64,2,uniform,0,0.5,0.0,16;17,32;32,168.7999963760376
6,5,r256_a16_uniform_rep0,256,16,uniform,0,0.0625,0.0,0;1;3;11;12;15;17;18;22;35;42;47;50;57;58;59,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,892.799973487854
6,6,r256_a4_linear_skew_rep1,256,4,linear_skew,1,0.3984375,0.44373349441134147,36;50;54;61,102;77;51;26,275.64799785614014
6,7,r64_a2_linear_skew_rep2,64,2,linear_skew,2,0.65625,0.3125,45;50,42;22,162.62400150299072
6,8,r128_a4_hot50_rep0,128,4,hot50,0,0.4921875,0.5594535559365049,37;40;48;52,63;22;22;21,281.1200022697449
6,9,r32_a8_zipf_rep1,32,8,zipf,1,0.3125,0.6123724356957945,12;15;17;18;39;41;47;58,10;5;4;3;3;3;2;2,473.4399914741516
6,10,r128_a2_hot50_rep0,128,2,hot50,0,0.5,0.0,9;32,64;64,165.3120070695877
6,11,r32_a8_linear_skew_rep2,32,8,linear_skew,2,0.1875,0.375,4;10;18;29;34;60;61;63,6;6;5;4;4;3;2;2,470.43201327323914
6,12,r64_a1_hot50_rep0,64,1,hot50,0,1.0,0.0,39,64,109.02400314807892
6,13,r256_a4_uniform_rep2,256,4,uniform,2,0.25,0.0,0;22;24;46,64;64;64;64,281.6320061683655
6,14,r128_a16_uniform_rep1,128,16,uniform,1,0.0625,0.0,3;6;12;15;21;27;30;33;40;42;45;46;48;52;60;62,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,906.1440229415894
6,15,r256_a8_linear_skew_rep1,256,8,linear_skew,1,0.21875,0.4876402041977261,17;27;29;32;33;41;54;58,56;49;42;35;29;22;15;8,507.23201036453247
6,16,r32_a16_uniform_rep1,32,16,uniform,1,0.0625,0.0,2;10;13;18;19;24;27;28;29;42;43;45;47;48;57;59,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,892.6720023155212
6,17,r32_a4_uniform_rep2,32,4,uniform,2,0.25,0.0,10;17;31;45,8;8;8;8,257.02399015426636
6,18,r128_a2_linear_skew_rep0,128,2,linear_skew,0,0.6640625,0.328125,9;32,85;43,158.2079976797104
6,19,r64_a2_zipf_rep0,64,2,zipf,0,0.65625,0.3125,16;17,42;22,165.0879979133606
6,20,r64_a1_zipf_rep2,64,1,zipf,2,1.0,0.0,58,64,108.44799876213074
6,21,r128_a2_hot50_rep2,128,2,hot50,2,0.5,0.0,23;32,64;64,164.06400501728058
6,22,r128_a8_linear_skew_rep0,128,8,linear_skew,0,0.21875,0.4810876349481454,2;4;14;17;27;37;53;57,28;24;21;18;14;11;8;4,500.70399045944214
6,23,r256_a16_uniform_rep1,256,16,uniform,1,0.0625,0.0,7;16;19;20;21;25;27;34;35;36;40;47;56;57;60;63,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,912.0320081710815
6,24,r128_a1_uniform_rep0,128,1,uniform,0,1.0,0.0,48,128,103.93600165843964
6,25,r32_a16_linear_skew_rep2,32,16,linear_skew,2,0.09375,0.3535533905932738,2;4;11;15;18;19;23;30;32;39;45;47;53;54;58;60,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,895.6480026245117
6,26,r256_a1_hot50_rep1,256,1,hot50,1,1.0,0.0,13,256,115.1999980211258
6,27,r256_a2_uniform_rep0,256,2,uniform,0,0.5,0.0,4;62,128;128,152.8320014476776
6,28,r256_a1_zipf_rep0,256,1,zipf,0,1.0,0.0,62,256,109.40799862146378
6,29,r128_a16_uniform_rep2,128,16,uniform,2,0.0625,0.0,2;3;4;5;10;12;24;25;30;36;39;49;55;56;59;60,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,893.9520120620728
6,30,r64_a4_uniform_rep0,64,4,uniform,0,0.25,0.0,9;42;56;58,16;16;16;16,256.6719949245453
6,31,r128_a8_hot50_rep2,128,8,hot50,2,0.4765625,1.0634187204483472,0;6;9;12;25;45;56;60,61;10;10;10;10;9;9;9,477.02398896217346
6,32,r128_a8_linear_skew_rep1,128,8,linear_skew,1,0.21875,0.4810876349481454,5;19;32;34;38;49;54;55,28;24;21;18;14;11;8;4,497.79200553894043
6,33,r128_a8_zipf_rep0,128,8,zipf,0,0.3515625,0.7551903733496608,2;4;14;17;27;37;53;57,45;23;16;12;10;8;7;7,483.487993478775
6,34,r64_a1_zipf_rep0,64,1,zipf,0,1.0,0.0,39,64,115.39199948310852
6,35,r64_a8_uniform_rep2,64,8,uniform,2,0.125,0.0,1;5;18;35;46;56;59;60,8;8;8;8;8;8;8;8,472.6719856262207
6,36,r32_a8_linear_skew_rep0,32,8,linear_skew,0,0.1875,0.375,2;11;19;21;22;41;43;52,6;6;5;4;4;3;2;2,468.4480130672455
6,37,r256_a2_linear_skew_rep1,256,2,linear_skew,1,0.6640625,0.328125,1;5,170;86,162.6559942960739
6,38,r64_a8_zipf_rep2,64,8,zipf,2,0.34375,0.7207851621669248,1;5;18;35;46;56;59;60,22;11;8;6;5;4;4;4,476.76798701286316
6,39,r32_a4_uniform_rep1,32,4,uniform,1,0.25,0.0,22;32;37;45,8;8;8;8,253.34399938583374
6,40,r256_a4_zipf_rep2,256,4,zipf,2,0.4765625,0.551653232622179,0;22;24;46,122;62;41;31,278.56001257896423
6,41,r128_a4_hot50_rep2,128,4,hot50,2,0.4921875,0.5594535559365049,0;11;15;55,63;22;22;21,279.87200021743774
6,42,r128_a16_linear_skew_rep2,128,16,linear_skew,2,0.109375,0.4759858191164943,2;3;4;5;10;12;24;25;30;36;39;49;55;56;59;60,14;13;13;12;11;10;9;8;8;7;6;5;4;3;3;2,902.783989906311
6,43,r256_a8_zipf_rep2,256,8,zipf,2,0.359375,0.7842131307081003,19;23;28;37;55;57;58;60,92;47;32;24;19;16;14;12,502.9439926147461
6,44,r128_a8_uniform_rep1,128,8,uniform,1,0.125,0.0,5;19;32;34;38;49;54;55,16;16;16;16;16;16;16;16,471.48799896240234
6,45,r64_a1_hot50_rep1,64,1,hot50,1,1.0,0.0,24,64,109.18399691581726
6,46,r256_a8_hot50_rep1,256,8,hot50,1,0.48828125,1.0985386244347533,17;27;29;32;33;41;54;58,125;19;19;19;19;19;18;18,514.847993850708
6,47,r64_a4_zipf_rep1,64,4,zipf,1,0.46875,0.5284854539152426,8;9;28;49,30;15;11;8,265.4080092906952
6,48,r128_a2_uniform_rep2,128,2,uniform,2,0.5,0.0,23;32,64;64,163.07200491428375
6,49,r128_a16_hot50_rep1,128,16,hot50,1,0.4453125,1.5823736126465204,3;6;12;15;21;27;30;33;40;42;45;46;48;52;60;62,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,903.9679765701294
6,50,r256_a4_hot50_rep1,256,4,hot50,1,0.49609375,0.5683291712335379,36;50;54;61,127;43;43;43,284.0000092983246
6,51,r256_a2_linear_skew_rep2,256,2,linear_skew,2,0.6640625,0.328125,27;45,170;86,160.0639969110489
6,52,r64_a8_linear_skew_rep1,64,8,linear_skew,1,0.203125,0.42389562394532926,1;10;12;17;30;31;42;43,13;12;10;9;7;6;4;3,476.54399275779724
6,53,r64_a8_zipf_rep0,64,8,zipf,0,0.34375,0.7207851621669248,7;11;36;41;44;47;48;51,22;11;8;6;5;4;4;4,478.7200093269348
6,54,r64_a8_linear_skew_rep0,64,8,linear_skew,0,0.203125,0.42389562394532926,7;11;36;41;44;47;48;51,13;12;10;9;7;6;4;3,466.8799936771393
6,55,r32_a2_uniform_rep0,32,2,uniform,0,0.5,0.0,7;54,16;16,148.22399616241455
6,56,r32_a2_linear_skew_rep0,32,2,linear_skew,0,0.65625,0.3125,7;54,21;11,155.5519998073578
6,57,r128_a4_zipf_rep1,128,4,zipf,1,0.46875,0.5326268921581034,5;9;41;59,60;31;21;16,275.04000067710876
6,58,r32_a2_zipf_rep1,32,2,zipf,1,0.65625,0.3125,8;20,21;11,155.10399639606476
6,59,r256_a8_zipf_rep0,256,8,zipf,0,0.359375,0.7842131307081003,0;5;10;21;27;34;36;50,92;47;32;24;19;16;14;12,491.39198660850525
6,60,r128_a1_hot50_rep2,128,1,hot50,2,1.0,0.0,38,128,104.96000200510025
6,61,r256_a4_zipf_rep0,256,4,zipf,0,0.4765625,0.551653232622179,6;27;28;50,122;62;41;31,278.75199913978577
6,62,r32_a2_linear_skew_rep2,32,2,linear_skew,2,0.65625,0.3125,1;48,21;11,156.99200332164764
6,63,r256_a16_linear_skew_rep1,256,16,linear_skew,1,0.11328125,0.5019493251315316,7;16;19;20;21;25;27;34;35;36;40;47;56;57;60;63,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,966.4000272750854
6,64,r128_a8_hot50_rep0,128,8,hot50,0,0.4765625,1.0634187204483472,2;4;14;17;27;37;53;57,61;10;10;10;10;9;9;9,481.7599952220917
6,65,r32_a1_hot50_rep0,32,1,hot50,0,1.0,0.0,37,32,110.07999628782272
6,66,r32_a4_uniform_rep0,32,4,uniform,0,0.25,0.0,5;35;54;57,8;8;8;8,256.79999589920044
6,67,r64_a8_hot50_rep2,64,8,hot50,2,0.453125,0.9921567416492215,1;5;18;35;46;56;59;60,29;5;5;5;5;5;5;5,473.7600088119507
6,68,r256_a8_hot50_rep0,256,8,hot50,0,0.48828125,1.0985386244347533,0;5;10;21;27;34;36;50,125;19;19;19;19;19;18;18,508.92800092697144
6,69,r32_a1_zipf_rep2,32,1,zipf,2,1.0,0.0,10,32,109.47199910879135
6,70,r256_a16_hot50_rep0,256,16,hot50,0,0.47265625,1.6944302139657448,0;1;3;11;12;15;17;18;22;35;42;47;50;57;58;59,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,898.751974105835
6,71,r256_a16_hot50_rep2,256,16,hot50,2,0.47265625,1.6944302139657448,1;4;5;14;19;23;25;33;35;37;42;45;52;53;57;59,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,897.1840143203735
6,72,r64_a16_uniform_rep1,64,16,uniform,1,0.0625,0.0,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,903.1999707221985
6,73,r256_a16_zipf_rep0,256,16,zipf,0,0.28125,1.0404419884116558,0;1;3;11;12;15;17;18;22;35;42;47;50;57;58;59,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,921.504020690918
6,74,r32_a8_zipf_rep2,32,8,zipf,2,0.3125,0.6123724356957945,4;10;18;29;34;60;61;63,10;5;4;3;3;3;2;2,473.1200039386749
6,75,r64_a1_zipf_rep1,64,1,zipf,1,1.0,0.0,24,64,116.22399836778641
6,76,r256_a2_linear_skew_rep0,256,2,linear_skew,0,0.6640625,0.328125,4;62,170;86,162.23999857902527
6,77,r32_a8_uniform_rep0,32,8,uniform,0,0.125,0.0,2;11;19;21;22;41;43;52,4;4;4;4;4;4;4;4,472.8640019893646
6,78,r256_a2_hot50_rep2,256,2,hot50,2,0.5,0.0,27;45,128;128,150.78400075435638
6,79,r128_a1_zipf_rep2,128,1,zipf,2,1.0,0.0,38,128,101.24800354242325
6,80,r128_a16_hot50_rep2,128,16,hot50,2,0.4453125,1.5823736126465204,2;3;4;5;10;12;24;25;30;36;39;49;55;56;59;60,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,907.9679846763611
6,81,r128_a1_hot50_rep1,128,1,hot50,1,1.0,0.0,48,128,102.52799838781357
6,82,r32_a8_hot50_rep0,32,8,hot50,0,0.40625,0.8569568250501305,2;11;19;21;22;41;43;52,13;3;3;3;3;3;2;2,473.6959934234619
6,83,r128_a8_zipf_rep2,128,8,zipf,2,0.3515625,0.7551903733496608,0;6;9;12;25;45;56;60,45;23;16;12;10;8;7;7,484.25599932670593
6,84,r32_a2_zipf_rep2,32,2,zipf,2,0.65625,0.3125,1;48,21;11,158.78400206565857
6,85,r128_a2_linear_skew_rep2,128,2,linear_skew,2,0.6640625,0.328125,23;32,85;43,157.60000050067902
6,86,r256_a1_uniform_rep2,256,1,uniform,2,1.0,0.0,34,256,111.96800321340561
6,87,r32_a16_zipf_rep2,32,16,zipf,2,0.1875,0.6123724356957945,2;4;11;15;18;19;23;30;32;39;45;47;53;54;58;60,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,895.8079814910889
6,88,r256_a1_uniform_rep0,256,1,uniform,0,1.0,0.0,62,256,110.55999994277954
6,89,r64_a16_zipf_rep2,64,16,zipf,2,0.234375,0.8244316223920575,0;5;8;14;25;27;33;34;35;36;40;42;43;46;50;56,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,902.6880264282227
6,90,r64_a1_hot50_rep2,64,1,hot50,2,1.0,0.0,58,64,108.96000266075134
6,91,r32_a16_linear_skew_rep0,32,16,linear_skew,0,0.09375,0.3535533905932738,3;4;5;7;8;9;15;19;21;23;25;30;36;38;45;62,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,886.9760036468506
6,92,r128_a4_linear_skew_rep2,128,4,linear_skew,2,0.3984375,0.44028133761266786,0;11;15;55,51;38;26;13,282.6240062713623
6,93,r64_a16_uniform_rep2,64,16,uniform,2,0.0625,0.0,0;5;8;14;25;27;33;34;35;36;40;42;43;46;50;56,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,897.6640105247498
6,94,r32_a1_zipf_rep1,32,1,zipf,1,1.0,0.0,45,32,109.6000000834465
6,95,r64_a1_linear_skew_rep2,64,1,linear_skew,2,1.0,0.0,58,64,106.84800148010254
6,96,r32_a8_uniform_rep2,32,8,uniform,2,0.125,0.0,4;10;18;29;34;60;61;63,4;4;4;4;4;4;4;4,466.68800711631775
6,97,r64_a2_zipf_rep2,64,2,zipf,2,0.65625,0.3125,45;50,42;22,163.96799683570862
6,98,r64_a16_linear_skew_rep1,64,16,linear_skew,1,0.109375,0.4330127018922193,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,7;6;6;6;5;5;5;4;4;3;3;3;2;2;2;1,912.2560024261475
6,99,r256_a8_linear_skew_rep2,256,8,linear_skew,2,0.21875,0.4876402041977261,19;23;28;37;55;57;58;60,56;49;42;35;29;22;15;8,509.5040202140808
6,100,r128_a2_zipf_rep0,128,2,zipf,0,0.6640625,0.328125,9;32,85;43,160.44799983501434
6,101,r128_a16_zipf_rep1,128,16,zipf,1,0.265625,0.967236721283885,3;6;12;15;21;27;30;33;40;42;45;46;48;52;60;62,34;18;12;9;8;6;6;5;5;4;4;4;4;3;3;3,909.1200232505798
6,102,r32_a1_uniform_rep0,32,1,uniform,0,1.0,0.0,37,32,111.84000223875046
6,103,r256_a1_linear_skew_rep1,256,1,linear_skew,1,1.0,0.0,13,256,113.02399635314941
6,104,r64_a2_hot50_rep2,64,2,hot50,2,0.5,0.0,45;50,32;32,164.06400501728058
6,105,r256_a4_linear_skew_rep2,256,4,linear_skew,2,0.3984375,0.44373349441134147,0;22;24;46,102;77;51;26,272.7360129356384
6,106,r64_a16_hot50_rep0,64,16,hot50,0,0.390625,1.3607213160673275,3;8;9;10;16;19;23;25;26;27;33;36;51;55;57;59,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,905.5359959602356
6,107,r32_a16_uniform_rep2,32,16,uniform,2,0.0625,0.0,2;4;11;15;18;19;23;30;32;39;45;47;53;54;58;60,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,906.3680171966553
6,108,r32_a1_linear_skew_rep0,32,1,linear_skew,0,1.0,0.0,37,32,113.3119985461235
