block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
23,512,25.696000084280968,88.16000074148178,24.512000381946564,69.2799985408783
23,4096,42.81599819660187,93.79199892282486,30.239999294281006,70.04799693822861
23,1,23.744000121951103,82.87999778985977,22.048000246286392,67.80800223350525
23,32,24.480000138282776,83.55200290679932,25.98400041460991,66.04799628257751
23,128,23.615999147295952,93.08800101280212,24.512000381946564,71.52000069618225
23,2048,37.28000074625015,87.55200356245041,24.54400062561035,70.78400254249573
23,256,30.559999868273735,91.13600105047226,25.37599951028824,73.85600358247757
24,4096,42.847998440265656,92.47999638319016,31.168000772595406,72.54400104284286
24,64,24.4159996509552,86.04799956083298,27.295999228954315,67.1359971165657
24,8,23.711999878287315,86.17600053548813,24.4159996509552,65.60000032186508
24,1,23.360000923275948,82.33600109815598,22.52800017595291,67.00800359249115
24,2,24.57600086927414,86.65599673986435,23.231999948620796,64.09599632024765
24,16,24.12799932062626,87.3280018568039,26.079999282956123,63.680000603199005
24,512,22.84800074994564,86.59200370311737,22.463999688625336,71.00799679756165
24,32,24.57600086927414,86.87999844551086,25.50400048494339,63.32799792289734
24,256,23.96799996495247,87.74399757385254,26.335999369621277,76.48000121116638
24,2048,38.36800158023834,88.44800293445587,24.927999824285507,71.71200215816498
24,1024,27.871999889612198,91.23200178146362,23.77600036561489,68.7360018491745
24,128,23.77600036561489,91.20000153779984,26.079999282956123,66.78400188684464
24,4,24.25600029528141,85.75999736785889,23.679999634623528,65.85600227117538
25,128,24.25600029528141,88.44800293445587,26.399999856948853,69.69600170850754
25,1,23.64799939095974,88.639996945858,22.207999601960182,65.37599861621857
25,1024,28.575999662280083,87.3280018568039,22.463999688625336,68.09599697589874
25,512,23.615999147295952,91.16800129413605,22.975999861955643,66.81600213050842
25,64,24.351999163627625,85.4720026254654,24.671999737620354,66.11199676990509
25,4,21.75999991595745,84.06399935483932,24.89599958062172,67.16799736022949
25,2048,37.88800165057182,88.67199718952179,23.360000923275948,70.36799937486649
25,32,24.54400062561035,87.16800063848495,26.75200067460537,64.2239972949028
25,16,24.159999564290047,88.06400001049042,27.39199995994568,67.35999882221222
25,256,25.05600079894066,91.45600348711014,23.96799996495247,69.98399645090103
25,8,23.072000592947006,88.73599767684937,24.607999250292778,63.87200206518173
25,2,24.831999093294144,84.95999872684479,23.77600036561489,67.10399687290192
25,4096,42.91199892759323,92.86399930715561,29.120000079274178,70.01599669456482
26,512,23.93599972128868,88.48000317811966,24.447999894618988,70.43199986219406
26,2048,37.98399865627289,88.95999938249588,24.447999894618988,69.85600292682648
26,1,23.93599972128868,84.95999872684479,28.224000707268715,63.90400230884552
26,4096,44.096000492572784,94.84799951314926,30.49599938094616,67.6800012588501
26,16,22.52800017595291,89.34400230646133,26.75200067460537,63.87200206518173
26,256,24.512000381946564,88.86399865150452,25.855999439954758,67.26399809122086
26,8,23.711999878287315,90.40000289678574,24.992000311613083,67.10399687290192
26,2,23.48800003528595,84.19200032949448,23.615999147295952,63.1679967045784
26,4,22.943999618291855,86.33600175380707,24.831999093294144,63.48799914121628
26,32,23.16799946129322,86.04799956083298,25.599999353289604,66.30399823188782
26,1024,28.31999957561493,89.72799777984619,23.391999304294586,67.55200028419495
26,128,24.607999250292778,91.16800129413605,26.1439997702837,66.65600091218948
26,64,23.93599972128868,87.90399879217148,24.768000468611717,63.90400230884552
27,4096,42.7200011909008,93.91999989748001,30.592000111937523,67.96800345182419
27,2,24.54400062561035,90.62399715185165,24.09599907696247,64.41599875688553
27,512,23.77600036561489,86.62399649620056,22.52800017595291,70.23999840021133
27,64,23.77600036561489,87.55200356245041,26.784000918269157,64.96000289916992
27,2048,36.448001861572266,87.48800307512283,23.903999477624893,76.57600194215775
27,8,24.54400062561035,88.57599645853043,26.496000587940216,63.45599889755249
27,1024,27.264000847935677,88.60799670219421,22.624000906944275,72.28799909353256
27,1,23.744000121951103,86.75199747085571,22.87999913096428,64.00000303983688
27,4,24.12799932062626,88.73599767684937,26.240000501275063,63.64800035953522
27,128,24.831999093294144,88.92799913883209,24.54400062561035,67.1359971165657
27,256,23.615999147295952,90.97599983215332,26.43200010061264,73.88799637556076
27,16,23.871999233961105,85.05599945783615,25.248000398278236,65.98400324583054
27,32,23.391999304294586,84.89599823951721,24.54400062561035,66.17599725723267
28,2,24.639999493956566,85.4720026254654,22.752000018954277,65.31199812889099
28,64,24.159999564290047,86.75199747085571,26.208000257611275,64.31999802589417
28,1024,28.511999174952507,89.08800035715103,22.495999932289124,69.43999975919724
28,4,24.191999807953835,86.59200370311737,24.351999163627625,65.37599861621857
28,128,23.552000522613525,90.43200314044952,24.671999737620354,67.61600077152252
28,32,23.96799996495247,87.07199990749359,26.655999943614006,64.96000289916992
28,8,23.77600036561489,91.0400003194809,24.89599958062172,66.04799628257751
28,512,23.903999477624893,87.26400136947632,22.431999444961548,66.75200164318085
28,2048,38.30400109291077,90.40000289678574,24.4159996509552,70.592001080513
28,1,23.77600036561489,84.41600203514099,23.135999217629433,65.76000154018402
28,256,24.224000051617622,87.74399757385254,24.12799932062626,68.83200258016586
28,4096,42.81599819660187,93.28000247478485,30.527999624609947,71.42399996519089
28,16,23.296000435948372,88.0960002541542,25.631999596953392,67.74400174617767
29,4,23.711999878287315,91.48799628019333,24.383999407291412,67.07199662923813
29,64,22.272000089287758,90.71999788284302,25.599999353289604,65.0240033864975
29,128,24.54400062561035,92.99200028181076,26.1439997702837,68.06399673223495
29,256,24.383999407291412,89.56799656152725,25.37599951028824,66.81600213050842
