global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
23,1,7,causal_no_hysteresis,32,24,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:5;2:7;3:5;3:7;4:0;4:2;5:0;5:1;5:2;5:3;6:0;6:2;7:0;7:1;7:2;7:3,51525,39257,0.7619019893255701,16537108.0,26586900.0,3864840.0,2694332.0,154.5936,1237,33.42015981674194,41340.737693309784,33.42015981674194,141.19343981674194,7490.0,7482.0
24,1,8,causal_no_hysteresis,32,21,0:4;0:5;0:6;0:7;1:5;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;5:0;6:0;6:1;6:2;6:3;7:0,52280,35040,0.6702371843917369,18006240.0,26976480.0,3787440.0,3027404.0,151.4976,1105,33.42015981674194,36929.27659749985,33.42015981674194,154.51631981674194,7265.0,7340.0
25,1,9,causal_no_hysteresis,32,25,0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:2;6:0;6:2;7:0;7:2,52516,42861,0.8161512681849341,16125840.0,27098256.0,4163604.0,2686728.0,166.54416,1354,33.42015981674194,45250.89639186859,33.42015981674194,140.88927981674195,8069.0,7412.0
26,1,10,causal_no_hysteresis,32,25,0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:2;5:0;5:2;6:0;6:2;7:0;7:1;7:2;7:3,51257,40413,0.7884386522816396,16102884.0,26448612.0,3906636.0,2888956.0,156.26544,1275,33.42015981674194,42610.70376634598,33.42015981674194,148.97839981674196,7571.0,7472.0
27,1,11,causal_no_hysteresis,32,22,0:5;0:7;1:5;1:7;2:5;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:2,51786,36164,0.6983354574595451,17463592.0,26721576.0,3915924.0,3056868.0,156.63696,1141,33.42015981674194,38132.40235090256,33.42015981674194,155.69487981674195,7589.0,7518.0
28,1,12,causal_no_hysteresis,32,27,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:5;3:6;3:7;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,51649,44148,0.8547696954442486,15348996.0,26650884.0,4093944.0,2614152.0,163.75776,1396,33.42015981674194,46654.54310417175,33.42015981674194,137.98623981674194,7934.0,7349.0
29,1,13,causal_no_hysteresis,32,24,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:5;2:7;3:4;3:5;3:6;3:7;4:0;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0,51852,38443,0.7413985960040114,16914224.0,26755632.0,3956172.0,3384524.0,158.24688,1213,33.42015981674194,40538.65385770798,33.42015981674194,168.80111981674193,7667.0,7642.0
30,1,14,causal_no_hysteresis,32,22,0:5;0:7;1:5;1:7;2:4;2:5;2:6;2:7;3:5;3:7;4:0;4:1;4:2;4:3;5:0;5:2;6:0;6:2;7:0;7:1;7:2;7:3,51278,37061,0.7227465969811615,16971832.0,26459448.0,3986616.0,2686856.0,159.46464,1170,33.42015981674194,39101.586985588074,33.42015981674194,140.89439981674195,7074.0,7726.0
31,1,15,causal_no_hysteresis,32,26,0:4;0:5;0:6;0:7;1:5;1:7;2:4;2:5;2:6;2:7;3:5;3:7;4:0;4:1;4:2;5:0;5:1;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,51516,42714,0.8291404612159329,15647472.0,26582256.0,3910764.0,2736496.0,156.43056,1350,33.42015981674194,45117.21575260162,33.42015981674194,142.87999981674193,7260.0,7579.0
32,2,0,causal_no_hysteresis,32,26,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:2,47352,38393,0.8107999662105085,14605024.0,24433632.0,3919020.0,2977472.0,156.7608,1210,33.42015981674194,40438.39337825775,33.42015981674194,152.51903981674195,7595.0,7298.0
33,2,1,causal_no_hysteresis,32,17,0:4;1:4;1:5;1:6;1:7;2:4;3:4;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:3,47512,27510,0.5790116181175282,17473632.0,24516192.0,4103232.0,3260220.0,164.12928,867,33.42015981674194,28975.278561115265,33.42015981674194,163.82895981674196,7503.0,7952.0
34,2,2,causal_no_hysteresis,32,10,0:4;1:4;1:5;1:6;1:7;2:4;3:4;3:5;3:6;3:7,47968,16825,0.35075466977985326,20444288.0,24751488.0,4512936.0,4512936.0,180.51744,531,33.42015981674194,17746.104862689972,33.42015981674194,213.93759981674194,8746.0,7955.0
35,2,3,causal_no_hysteresis,32,19,0:4;0:5;0:6;0:7;1:4;1:6;2:4;2:6;3:4;3:5;3:6;3:7;4:3;5:3;6:0;6:1;6:2;6:3;7:3,48164,31181,0.647392243169172,16870288.0,24852624.0,4300344.0,2797848.0,172.01376,982,33.42015981674194,32818.59694004059,33.42015981674194,145.33407981674196,7328.0,8334.0
36,2,4,causal_no_hysteresis,32,12,0:4;0:6;1:4;1:6;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7,47485,18761,0.3950931873223123,19699444.0,24502260.0,3954108.0,3731712.0,158.16432,592,33.42015981674194,19784.73461151123,33.42015981674194,182.68863981674195,7232.0,7663.0
37,2,5,causal_no_hysteresis,32,14,0:4;1:4;1:5;1:6;1:7;2:4;3:4;4:3;5:3;6:0;6:1;6:2;6:3;7:3,47645,22542,0.4731241473396999,18814068.0,24584820.0,4140900.0,2951584.0,165.636,712,33.42015981674194,23795.153789520264,33.42015981674194,151.48351981674193,6760.0,8025.0
38,2,6,causal_no_hysteresis,32,14,0:4;0:5;0:6;0:7;1:4;1:6;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7,48140,21813,0.45311591192355627,19256112.0,24840240.0,4061952.0,3460296.0,162.47808,686,33.42015981674194,22926.229634284973,33.42015981674194,171.83199981674196,6648.0,7872.0
39,2,7,causal_no_hysteresis,32,14,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;3:4;4:3;5:3;6:3;7:3,48414,23144,0.4780435411244681,19056760.0,24981624.0,4125936.0,3034596.0,165.03744,730,33.42015981674194,24396.71666622162,33.42015981674194,154.80399981674196,7247.0,7996.0
40,2,8,causal_no_hysteresis,32,19,0:4;0:5;0:6;0:7;1:4;1:6;2:4;2:5;2:6;2:7;3:4;3:6;4:3;5:3;6:0;6:1;6:2;6:3;7:3,47887,29553,0.6171403512435525,17144124.0,24709692.0,4124904.0,2666700.0,164.99616,932,33.42015981674194,31147.58894920349,33.42015981674194,140.08815981674195,6943.0,7994.0
41,2,9,causal_no_hysteresis,32,12,0:4;0:6;1:4;1:5;1:6;1:7;2:4;2:6;3:4;3:5;3:6;3:7,47714,19968,0.41849352391331684,19508616.0,24620424.0,4126452.0,3309624.0,165.05808,631,33.42015981674194,21088.120844364166,33.42015981674194,165.80511981674195,7308.0,7997.0
42,2,10,causal_no_hysteresis,32,16,0:4;0:6;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:6;4:3;5:3;6:3;7:3,48139,25430,0.528261908224101,18329644.0,24839724.0,3907668.0,3123796.0,156.30672,804,33.42015981674194,26869.808492660522,33.42015981674194,158.37199981674195,7061.0,7573.0
43,2,11,causal_no_hysteresis,32,17,0:4;1:4;2:4;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:3;6:0;6:1;6:2;6:3;7:3,47947,25986,0.5419734289945147,18088236.0,24740652.0,4186824.0,3120148.0,167.47296,819,33.42015981674194,27371.11088991165,33.42015981674194,158.22607981674196,7109.0,8114.0
44,2,12,causal_no_hysteresis,32,14,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:6,48251,22545,0.4672442021927007,19125996.0,24897516.0,4190952.0,3308076.0,167.63808,712,33.42015981674194,23795.153789520264,33.42015981674194,165.74319981674194,7578.0,8122.0
45,2,13,causal_no_hysteresis,32,16,0:4;0:6;1:4;1:5;1:6;1:7;2:4;2:6;3:4;3:5;3:6;3:7;4:3;5:3;6:3;7:3,47891,25401,0.5303919316781859,18209100.0,24711756.0,3929856.0,3127992.0,157.19424,800,33.42015981674194,26736.127853393555,33.42015981674194,158.53983981674196,6888.0,7616.0
46,2,14,causal_no_hysteresis,32,17,0:4;1:4;2:4;2:5;2:6;2:7;3:4;4:0;4:1;4:2;4:3;5:3;6:3;7:0;7:1;7:2;7:3,47738,27688,0.5799991620930914,17544680.0,24632808.0,3772992.0,2811696.0,150.91968,873,33.42015981674194,29175.799520015717,33.42015981674194,145.88799981674194,6576.0,7312.0
47,2,15,causal_no_hysteresis,32,11,0:4;1:4;2:4;2:5;2:6;2:7;3:4;4:3;5:3;6:3;7:3,47927,19018,0.3968118179731675,19861724.0,24730332.0,4189404.0,2922788.0,167.57616,599,33.42015981674194,20018.675730228424,33.42015981674194,150.33167981674194,6717.0,8119.0
48,3,0,causal_no_hysteresis,32,16,0:4;0:6;1:4;1:6;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:3;5:3;6:3;7:3,47325,23349,0.4933755942947702,18442356.0,24419700.0,3936564.0,3432756.0,157.46256,738,33.42015981674194,24664.077944755554,33.42015981674194,170.73039981674194,7629.0,6509.0
49,3,1,causal_no_hysteresis,32,17,0:6;1:4;1:5;1:6;1:7;2:6;3:6;4:0;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0,47565,26987,0.5673709660464628,17634868.0,24543540.0,3834396.0,3257412.0,153.37584,851,33.42015981674194,28440.556004047394,33.42015981674194,163.71663981674195,7431.0,6948.0
50,3,2,causal_no_hysteresis,32,16,0:6;0:7;1:4;1:5;1:6;1:7;2:6;2:7;3:4;3:5;3:6;3:7;6:0;6:1;6:2;6:3,46884,27464,0.585786195717089,17161360.0,24192144.0,4394772.0,2521176.0,175.79088,865,33.42015981674194,28908.43824148178,33.42015981674194,134.26719981674194,8517.0,6771.0
