block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
26,512,38.816001266241074,89.88799899816513,25.087999179959297,71.68000191450119
26,2048,65.95200300216675,105.34399747848511,44.319998472929,71.58400118350983
26,1,24.768000468611717,88.67199718952179,26.016000658273697,64.12799656391144
26,4096,114.78400230407715,148.70400726795197,60.447998344898224,107.68000036478043
26,16,26.399999856948853,88.51200342178345,27.51999907195568,64.12799656391144
26,256,28.192000463604927,86.97599917650223,24.54400062561035,68.2239979505539
26,8,23.48800003528595,89.21600133180618,25.087999179959297,64.7680014371872
26,2,23.552000522613525,87.48800307512283,25.98400041460991,63.87200206518173
26,4,24.000000208616257,85.31200140714645,25.151999667286873,61.983998864889145
26,32,26.59199945628643,87.26400136947632,25.855999439954758,66.3359984755516
26,1024,48.79999905824661,97.15200215578079,31.072000041604042,67.29599833488464
26,128,28.12799997627735,92.47999638319016,25.760000571608543,67.26399809122086
26,64,27.39199995994568,92.54399687051773,24.032000452280045,69.24799829721451
27,4096,116.54400080442429,145.91999351978302,63.93600255250931,107.42399841547012
27,2,31.42400085926056,88.16000074148178,28.16000021994114,63.71200084686279
27,512,40.54399952292442,87.74399757385254,23.871999233961105,69.88800317049026
27,64,26.784000918269157,90.62399715185165,25.919999927282333,67.87200272083282
27,2048,66.3359984755516,105.92000186443329,43.68000105023384,73.53600114583969
27,8,24.159999564290047,87.13600039482117,26.43200010061264,63.231997191905975
27,1024,48.608001321554184,93.72799843549728,30.46399913728237,71.6480016708374
27,1,23.96799996495247,89.08800035715103,26.27200074493885,63.45599889755249
27,4,27.68000029027462,86.91199868917465,26.91200003027916,63.4239986538887
27,128,26.496000587940216,89.72799777984619,24.320000782608986,68.89600306749344
27,256,27.648000046610832,90.01599997282028,25.05600079894066,69.18399780988693
27,16,27.008000761270523,84.41600203514099,25.536000728607178,65.31199812889099
27,32,27.327999472618103,85.31200140714645,24.671999737620354,66.6240006685257
28,2,24.480000138282776,88.8959988951683,25.66399984061718,64.64000046253204
28,64,28.511999174952507,97.56799787282944,26.655999943614006,67.96800345182419
28,1024,49.0880012512207,96.3200032711029,31.007999554276466,70.36799937486649
28,4,23.423999547958374,86.7839977145195,25.248000398278236,66.52799993753433
28,128,23.871999233961105,90.08000046014786,24.064000695943832,67.52000004053116
28,32,26.688000187277794,86.71999722719193,25.05600079894066,65.5680000782013
28,8,24.09599907696247,85.82399785518646,25.151999667286873,64.70400094985962
28,512,40.44799879193306,89.79199826717377,22.5600004196167,69.7920024394989
28,2048,65.37599861621857,106.33599758148193,44.704001396894455,73.60000163316727
28,1,24.191999807953835,87.07199990749359,25.66399984061718,66.27199798822403
28,256,27.775999158620834,86.65599673986435,22.784000262618065,69.34399902820587
28,4096,114.52800035476685,156.76799416542053,60.63999980688095,99.96800124645233
