layer,rank,count,mean_share,median_share,p75_share,p90_share,rank1_over_rankk_median
3,13,13463,0.027376165613532066,0.026949793100357056,0.03234438598155975,0.03746799752116203,
3,14,13463,0.025378916412591934,0.024953659623861313,0.029692113399505615,0.03447040542960167,
3,15,13463,0.02317695878446102,0.022833801805973053,0.027400771155953407,0.03203178197145462,
3,16,13463,0.02153114788234234,0.021122343838214874,0.025536898523569107,0.02991616167128086,9.743566513061523
4,1,13463,0.23708011209964752,0.21249152719974518,0.2743702530860901,0.345918744802475,
4,2,13463,0.13843360543251038,0.1341008096933365,0.1603274941444397,0.18945446610450745,
4,3,13463,0.10226880759000778,0.10031922906637192,0.1177540048956871,0.13672539591789246,
4,4,13463,0.08167577534914017,0.08077548444271088,0.09418390691280365,0.10799143463373184,
4,5,13463,0.06787694245576859,0.06726806610822678,0.07817035913467407,0.08961852639913559,
4,6,13463,0.057616762816905975,0.057144708931446075,0.06670323759317398,0.07595037668943405,
4,7,13463,0.04982168972492218,0.04924744367599487,0.05781589448451996,0.06631142646074295,
4,8,13463,0.04361702874302864,0.04284278675913811,0.050860412418842316,0.05854477733373642,
4,9,13463,0.038489170372486115,0.03794661536812782,0.04490627720952034,0.051703691482543945,
4,10,13463,0.03448811545968056,0.03387527912855148,0.04011916369199753,0.046589095145463943,
4,11,13463,0.03091830387711525,0.03049626387655735,0.03602399304509163,0.041969604790210724,
4,12,13463,0.02796092815697193,0.027447156608104706,0.032835084944963455,0.03798795863986015,
4,13,13463,0.0254700668156147,0.024944862350821495,0.029814831912517548,0.03486775979399681,
4,14,13463,0.02322913147509098,0.022834163159132004,0.027216840535402298,0.031725116074085236,
4,15,13463,0.0213326346129179,0.020958684384822845,0.025017261505126953,0.02906615473330021,
4,16,13463,0.019720934331417084,0.019424239173531532,0.023166939616203308,0.027001677080988884,11.115694046020508
5,1,13463,0.20917879045009613,0.18956966698169708,0.23855023086071014,0.29432985186576843,
5,2,13463,0.13466696441173553,0.13001729547977448,0.15434080362319946,0.18269534409046173,
5,3,13463,0.10279197990894318,0.10118071734905243,0.1172662302851677,0.13443157076835632,
5,4,13463,0.08419027924537659,0.08342118561267853,0.09626525640487671,0.10952932387590408,
5,5,13463,0.07126133888959885,0.0706031322479248,0.08181782066822052,0.09291720390319824,
5,6,13463,0.06135690212249756,0.06078075245022774,0.07062390446662903,0.08024714142084122,
5,7,13463,0.05352166295051575,0.052987631410360336,0.06202981621026993,0.07044980674982071,
5,8,13463,0.04709692671895027,0.04665570333600044,0.05474988371133804,0.06261511147022247,
5,9,13463,0.04168281331658363,0.04120302200317383,0.04870430752635002,0.05610619857907295,
5,10,13463,0.03689544275403023,0.036533597856760025,0.04316353052854538,0.04970815032720566,
5,11,13463,0.033208053559064865,0.03284403681755066,0.03911464661359787,0.04507225379347801,
5,12,13463,0.02972760796546936,0.029484430328011513,0.03512326255440712,0.040586814284324646,
5,13,13463,0.026961345225572586,0.026713242754340172,0.03190687671303749,0.036967892199754715,
5,14,13463,0.02444135583937168,0.02417805604636669,0.029004719108343124,0.03355177119374275,
5,15,13463,0.022463196888566017,0.022186359390616417,0.026686489582061768,0.030928414314985275,
5,16,13463,0.020555341616272926,0.02033497951924801,0.024477075785398483,0.028563063591718674,9.448457717895508
6,1,13463,0.19505850970745087,0.17792563140392303,0.22184336185455322,0.27077630162239075,
6,2,13463,0.12901318073272705,0.12505502998828888,0.14861655235290527,0.1742681860923767,
6,3,13463,0.10002827644348145,0.09799129515886307,0.11425913125276566,0.13132455945014954,
6,4,13463,0.08325336128473282,0.08141851425170898,0.09447457641363144,0.10883017629384995,
6,5,13463,0.0715087279677391,0.06958167254924774,0.0817183181643486,0.09521497786045074,
6,6,13463,0.06262148171663284,0.060894500464200974,0.07112598419189453,0.08303355425596237,
6,7,13463,0.055010102689266205,0.05347761511802673,0.06242889165878296,0.07298267632722855,
6,8,13463,0.0489637590944767,0.04762089252471924,0.055849067866802216,0.06509410589933395,
6,9,13463,0.043534308671951294,0.04254518449306488,0.049607641994953156,0.05743911862373352,
6,10,13463,0.03922811523079872,0.038298800587654114,0.0448409765958786,0.05167379602789879,
6,11,13463,0.035451095551252365,0.03462046757340431,0.04044122248888016,0.0467328317463398,
6,12,13463,0.03222682699561119,0.031471651047468185,0.0368456169962883,0.042802147567272186,
6,13,13463,0.029367821291089058,0.028504354879260063,0.03379222750663757,0.03941307216882706,
6,14,13463,0.02688915841281414,0.026124371215701103,0.030981384217739105,0.036310724914073944,
6,15,13463,0.024859406054019928,0.024157937616109848,0.028747858479619026,0.03385641798377037,
6,16,13463,0.022985847666859627,0.022315368056297302,0.026681916788220406,0.03158809244632721,8.005396842956543
7,1,13463,0.18937306106090546,0.17701081931591034,0.2201625406742096,0.2733880579471588,
7,2,13463,0.13076771795749664,0.12590236961841583,0.15021660923957825,0.17680591344833374,
7,3,13463,0.10307717323303223,0.09979747980833054,0.1178891733288765,0.13746847212314606,
7,4,13463,0.08600936830043793,0.08290033042430878,0.09817825257778168,0.11460918933153152,
7,5,13463,0.07400303333997726,0.07154139131307602,0.0845610499382019,0.09886440634727478,
7,6,13463,0.06407441198825836,0.06167419254779816,0.07323351502418518,0.08604279160499573,
