layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
2,2,8,6371,0.046908874064683914,0.04567838832736015,0.05539264529943466,0.06714022159576416,26095616.0,26095616.0,0.0
2,3,1,5112,0.28152772784233093,0.26981207728385925,0.33148080110549927,0.3968518078327179,20938752.0,20938752.0,0.0
2,3,2,5670,0.19266600906848907,0.18546809256076813,0.22618363797664642,0.26963186264038086,23224320.0,23224320.0,0.0
2,3,3,6646,0.14024481177330017,0.1375247687101364,0.17238707840442657,0.20948351919651031,27222016.0,27222016.0,0.0
2,3,4,6610,0.10940755158662796,0.10606255382299423,0.13198240101337433,0.15878120064735413,27074560.0,27074560.0,0.0
2,3,5,6680,0.08893383294343948,0.08553647249937057,0.10702317953109741,0.12903161346912384,27361280.0,27361280.0,0.0
2,3,6,7463,0.06812305003404617,0.0672294944524765,0.08586932718753815,0.10488905012607574,30568448.0,30568448.0,0.0
2,3,7,6882,0.05970316752791405,0.05721002072095871,0.07206638902425766,0.0871475338935852,28188672.0,28188672.0,0.0
2,3,8,6765,0.05233076587319374,0.050247177481651306,0.0626060962677002,0.07608086615800858,27709440.0,27709440.0,0.0
3,0,1,5523,0.2763269543647766,0.26199451088905334,0.3209724724292755,0.38689979910850525,22622208.0,22622208.0,0.0
3,0,2,5472,0.19219979643821716,0.18617543578147888,0.22515669465065002,0.2612229883670807,22413312.0,22413312.0,0.0
3,0,3,6320,0.13131074607372284,0.1304340809583664,0.16265855729579926,0.1980261206626892,25886720.0,25886720.0,0.0
3,0,4,5277,0.11145402491092682,0.10658048838376999,0.12917640805244446,0.161338672041893,21614592.0,21614592.0,0.0
3,0,5,5339,0.08762549608945847,0.08416882902383804,0.10221440345048904,0.12302828580141068,21868544.0,21868544.0,0.0
3,0,6,5605,0.0668477863073349,0.06580699235200882,0.08115541189908981,0.09640376269817352,22958080.0,22958080.0,0.0
3,0,7,5544,0.05781004577875137,0.05632409080862999,0.06989322602748871,0.08215545117855072,22708224.0,22708224.0,0.0
3,0,8,5717,0.05058341845870018,0.048790253698825836,0.06003514677286148,0.07206596434116364,23416832.0,23416832.0,0.0
3,1,1,6060,0.2750728726387024,0.2590763568878174,0.32082921266555786,0.39253562688827515,24821760.0,24821760.0,0.0
3,1,2,7045,0.19282351434230804,0.18704204261302948,0.22323377430438995,0.2594042420387268,28856320.0,28856320.0,0.0
3,1,3,6878,0.1462288647890091,0.14307893812656403,0.17213526368141174,0.200827494263649,28172288.0,28172288.0,0.0
