block,rows,first_arm,bf16_us,fp8_us
17,64,FP8,83.20000022649765,273.21600914001465
17,4,FP8,74.07999783754349,267.07199215888977
18,64,BF16,74.11199808120728,275.0079929828644
18,16,BF16,73.63200187683105,267.36000180244446
18,4,BF16,73.08799773454666,266.11199975013733
18,8,BF16,73.47200065851212,266.7199969291687
18,256,BF16,90.52799642086029,284.1919958591461
18,128,BF16,78.65600287914276,277.9519855976105
18,32,BF16,80.12799918651581,272.12798595428467
18,1,FP8,74.27199929952621,263.96799087524414
18,2,BF16,68.15999746322632,268.8640058040619
19,8,FP8,73.63200187683105,260.6399953365326
19,128,FP8,73.56800138950348,275.13599395751953
19,2,FP8,72.76800274848938,267.67998933792114
19,64,FP8,79.6160027384758,272.5119888782501
19,32,FP8,78.17599922418594,268.095999956131
19,1,BF16,67.391999065876,274.4320034980774
19,16,FP8,73.85600358247757,260.8639895915985
19,4,FP8,71.96799665689468,264.0959918498993
19,256,FP8,84.63999629020691,274.4959890842438
20,256,BF16,76.67200267314911,275.35998821258545
20,64,BF16,80.83199709653854,276.7679989337921
20,128,BF16,73.05599749088287,276.92800760269165
20,2,BF16,73.69600236415863,267.3279941082001
20,8,BF16,72.57600128650665,266.2079930305481
20,4,BF16,71.48800045251846,264.76800441741943
20,16,BF16,71.6480016708374,264.99199867248535
20,1,FP8,72.51200079917908,266.88000559806824
20,32,BF16,77.37600058317184,271.5199887752533
21,256,FP8,82.97599852085114,271.5199887752533
21,4,FP8,72.80000299215317,276.16000175476074
21,64,FP8,79.48800176382065,275.4560112953186
21,16,FP8,71.55200093984604,265.0879919528961
21,1,BF16,66.0799965262413,267.7119970321655
21,128,FP8,74.0479975938797,270.30399441719055
21,32,FP8,78.62400263547897,266.55998826026917
21,2,FP8,71.9040036201477,266.400009393692
21,8,FP8,73.91999661922455,273.0880081653595
22,2,BF16,67.52000004053116,267.8079903125763
22,256,BF16,82.0159986615181,271.9680070877075
22,1,FP8,72.28799909353256,260.51199436187744
22,64,BF16,75.58400183916092,277.8559923171997
22,8,BF16,74.97599720954895,268.7999904155731
22,128,BF16,73.98399710655212,276.67200565338135
22,4,BF16,71.84000313282013,265.5999958515167
22,32,BF16,79.42400127649307,269.24800872802734
22,16,BF16,75.6160020828247,269.50401067733765
23,8,FP8,73.11999797821045,260.8959972858429
23,2,FP8,73.18399846553802,275.4240036010742
23,1,BF16,67.52000004053116,266.78401231765747
23,128,FP8,74.11199808120728,270.7200050354004
23,64,FP8,81.216000020504,273.3120024204254
23,16,FP8,72.38399982452393,267.4559950828552
23,256,FP8,83.64800363779068,277.6640057563782
23,32,FP8,79.55200225114822,270.52798867225647
23,4,FP8,72.06399738788605,268.8319981098175
24,64,BF16,74.5920017361641,275.1680016517639
24,8,BF16,72.22399860620499,266.7199969291687
24,128,BF16,73.69600236415863,301.6960024833679
24,4,BF16,73.53600114583969,268.5439884662628
24,256,BF16,83.61600339412689,273.18400144577026
24,1,FP8,73.56800138950348,262.688010931015
24,2,BF16,68.25599819421768,268.095999956131
24,16,BF16,72.64000177383423,267.64801144599915
24,32,BF16,79.68000322580338,268.95999908447266
25,32,FP8,83.10399949550629,264.384001493454
25,2,FP8,73.05599749088287,268.5439884662628
25,1,BF16,67.35999882221222,269.9519991874695
25,64,FP8,80.70400357246399,270.81599831581116
25,4,FP8,73.40800017118454,271.10400795936584
25,128,FP8,73.15199822187424,280.7359993457794
25,256,FP8,83.99999886751175,279.4240117073059
25,16,FP8,73.11999797821045,268.0639922618866
25,8,FP8,72.35199958086014,266.27200841903687
26,32,BF16,76.1599987745285,274.0800082683563
26,2,BF16,73.47200065851212,267.0400142669678
26,4,BF16,72.25599884986877,265.24800062179565
26,8,BF16,71.23199850320816,266.975998878479
26,128,BF16,72.57600128650665,277.21598744392395
26,256,BF16,83.16799998283386,281.3119888305664
26,1,FP8,73.11999797821045,262.9440128803253
26,16,BF16,70.39999961853027,268.8960134983063
26,64,BF16,79.99999821186066,279.32798862457275
27,2,FP8,73.53600114583969,262.4000012874603
27,64,FP8,79.9039974808693,269.8560059070587
27,1,BF16,66.43199920654297,266.2400007247925
27,256,FP8,84.79999750852585,264.6400034427643
27,16,FP8,74.49600100517273,267.64801144599915
27,8,FP8,72.15999811887741,266.01600646972656
27,128,FP8,77.82399654388428,276.5760123729706
27,32,FP8,81.63200318813324,272.8959918022156
27,4,FP8,73.7600028514862,269.24800872802734
28,256,BF16,78.20799946784973,275.58401226997375
28,2,BF16,72.92799651622772,267.67998933792114
28,8,BF16,72.95999675989151,271.58400416374207
28,1,FP8,71.6480016708374,258.59200954437256
28,64,BF16,74.23999905586243,275.84001421928406
28,128,BF16,73.34399968385696,275.90399980545044
28,16,BF16,73.2479989528656,264.41600918769836
28,4,BF16,72.54400104284286,264.6400034427643
28,32,BF16,80.35200089216232,279.6480059623718
29,4,FP8,76.83199644088745,267.4880027770996
29,64,FP8,79.52000200748444,274.56000447273254
29,128,FP8,73.37599992752075,276.0320007801056
29,32,FP8,79.1039988398552,268.12800765037537
29,256,FP8,82.91199803352356,272.38398790359497
29,2,FP8,73.88799637556076,272.0640003681183
29,1,BF16,68.64000111818314,268.5759961605072
29,16,FP8,72.31999933719635,258.91199707984924
29,8,FP8,72.73600250482559,267.2959864139557
