sample_id,char_count,token_count_input,unique_token_ratio,token_id_entropy,adjacent_repeat_rate,early_route_top1_weight_mean,early_route_top1_weight_std,early_route_top1_top2_margin_mean,early_route_tail_mass_mean,early_route_routing_entropy_mean,early_route_rank1_hhi_mean,early_route_active_expert_fraction_mean,early_route_same_id_adjacent_layer_rate,full_route_top1_weight_mean,full_route_top1_weight_std,full_route_top1_top2_margin_mean,full_route_tail_mass_mean,full_route_routing_entropy_mean,full_route_rank1_hhi_mean,full_route_active_expert_fraction_mean,full_route_same_id_adjacent_layer_rate,full_mean_nll,full_sample_ppl,label_token_count,label_kl_sum,label_mean_token_kl
51,9177.0,128.0,0.6328125,4.215478144313309,0.0,0.1931171417236328,0.08460678160190582,0.0681312084197998,0.26770728826522827,0.9169557094573975,0.1591796875,0.998046875,0.025,0.19701313972473145,0.0818159356713295,0.0703015923500061,0.2648634910583496,0.9150187969207764,0.11750030517578125,1.0,0.025520833333333333,2.5600158210814468,12.936021975781374,127,0.9095433354377747,0.007161758546754131
52,8091.0,128.0,0.65625,4.298926076703483,0.0,0.20348548889160156,0.09159748256206512,0.07928919792175293,0.2649412155151367,0.9109150171279907,0.1295166015625,0.99609375,0.025,0.20165586471557617,0.08237353712320328,0.07384198904037476,0.26033931970596313,0.9108446836471558,0.120086669921875,1.0,0.03125,2.5180688092089074,12.404617833455012,127,1.4370523691177368,0.01131537298517903
53,5651.0,128.0,0.6171875,4.16532718624313,0.015748031496062992,0.19130992889404297,0.07987485826015472,0.0668332576751709,0.26896077394485474,0.9180557131767273,0.1214599609375,1.0,0.01875,0.19001221656799316,0.0711628720164299,0.06439751386642456,0.27014249563217163,0.9206751585006714,0.10620880126953125,1.0,0.025,3.16056090828002,23.583820580051135,127,1.1923414468765259,0.009388515329736424
54,6616.0,128.0,0.6484375,4.259832137365563,0.0,0.207244873046875,0.08335784077644348,0.07806515693664551,0.24902784824371338,0.9039283990859985,0.15478515625,1.0,0.022916666666666665,0.20486807823181152,0.08002093434333801,0.07474714517593384,0.25439682602882385,0.9073218107223511,0.13030242919921875,1.0,0.0328125,1.9448358731007014,6.992484106112578,127,1.1726346015930176,0.00923334331963006
55,17529.0,128.0,0.625,4.1872146296716375,0.0,0.19082164764404297,0.0857577994465828,0.06309819221496582,0.2633472681045532,0.9135242104530334,0.1475830078125,0.994140625,0.035416666666666666,0.19506549835205078,0.0830964595079422,0.0684618353843689,0.2657880187034607,0.9147192239761353,0.09474945068359375,1.0,0.025520833333333333,3.073727825495202,21.622356995672686,127,1.3582016229629517,0.010694500968212218
56,44142.0,128.0,0.6015625,4.101463643050986,0.0,0.17825889587402344,0.07381469011306763,0.05719113349914551,0.2848260998725891,0.9302198886871338,0.1412353515625,0.998046875,0.03333333333333333,0.17765188217163086,0.06680648773908615,0.05651777982711792,0.2830128073692322,0.930576741695404,0.12694549560546875,1.0,0.030729166666666665,2.545614167461245,12.75105696598277,127,0.9972676634788513,0.00785250128723505
57,33686.0,128.0,0.5390625,3.8473117364021316,0.0,0.161712646484375,0.07128149271011353,0.04877972602844238,0.307289719581604,0.9436473846435547,0.124267578125,0.99609375,0.04791666666666667,0.15886235237121582,0.055502720177173615,0.044108688831329346,0.3036637306213379,0.9454076886177063,0.08129119873046875,1.0,0.034375,2.97337906003937,19.55789536789963,127,1.109971284866333,0.00873993137690026
58,10940.0,128.0,0.7421875,4.434953045570755,0.0,0.2082042694091797,0.09574785828590393,0.07670712471008301,0.24501201510429382,0.8985239267349243,0.1763916015625,0.986328125,0.029166666666666667,0.196213960647583,0.07873006165027618,0.06782430410385132,0.2591552436351776,0.9124600291252136,0.10321044921875,1.0,0.030729166666666665,3.2515407772514764,25.83010771503707,127,1.2224006652832031,0.009625202088844119
59,6750.0,128.0,0.6640625,4.241907545874772,0.0,0.1971111297607422,0.09268258512020111,0.07427620887756348,0.2701638340950012,0.9145990610122681,0.1199951171875,1.0,0.025,0.19253063201904297,0.07430677860975266,0.06486707925796509,0.264074444770813,0.9166469573974609,0.1105194091796875,1.0,0.030729166666666665,2.6100745013379676,13.600064037055835,127,1.0747121572494507,0.008462300450783077
60,22403.0,128.0,0.546875,4.053021773880572,0.0,0.1986064910888672,0.08115237951278687,0.07181191444396973,0.26524126529693604,0.9137974977493286,0.141845703125,0.998046875,0.025,0.19255900382995605,0.07240711897611618,0.06658679246902466,0.269339382648468,0.9193820953369141,0.12412261962890625,1.0,0.01875,1.85098747193344,6.366102767635639,127,1.5315364599227905,0.01205934220411646
61,15141.0,128.0,0.640625,4.193730584205717,0.0,0.18106365203857422,0.0762491226196289,0.059684038162231445,0.28290480375289917,0.9279108047485352,0.1759033203125,0.99609375,0.016666666666666666,0.17615890502929688,0.0642915889620781,0.053474485874176025,0.27870723605155945,0.9297102689743042,0.0858612060546875,1.0,0.023958333333333335,3.110734113558071,22.437510036510794,127,0.8597021102905273,0.006769307955043522
