strategy,sample_id,token_count,nll_sum,mean_nll,sample_ppl,kl_sum,mean_token_kl
uniform_int4,178,127,279.3324279785156,2.1994679368387056,9.02021289944534,34.78904342651367,0.27392947579932025
uniform_int4,179,127,339.81329345703125,2.675695224071112,14.522442682514951,17.112720489501953,0.13474583062599962
uniform_int4,180,127,323.2395935058594,2.545193649652436,12.745696046707451,21.060592651367188,0.16583143819974164
uniform_int4,181,127,359.44091796875,2.8302434485728347,16.949586674990602,19.02059555053711,0.149768468901867
uniform_int4,182,127,318.01849365234375,2.5040826271838093,12.232332207980937,40.434593200683594,0.31838262362742986
uniform_int4,183,127,436.4937438964844,3.436958613358145,31.092250664408844,31.92725944519043,0.2513957436629168
block_gate16_f492_int4,160,127,282.21380615234375,2.2221559539554625,9.227202861137876,1.1380550861358643,0.008961063670361136
block_gate16_f492_int4,161,127,351.1994323730469,2.7653498612050935,15.884596422613978,0.9375767707824707,0.00738249425812969
block_gate16_f492_int4,162,127,360.3094787597656,2.8370825099194144,17.06590323272684,1.5384396314620972,0.012113697885528324
block_gate16_f492_int4,163,127,312.0176696777344,2.45683204470657,11.667789892728113,1.4014809131622314,0.011035282780804971
block_gate16_f492_int4,164,127,281.7065734863281,2.2181619959553394,9.190423297359741,1.6395130157470703,0.012909551305095041
block_gate16_f492_int4,165,127,365.658203125,2.8791984498031495,17.79999986659096,1.3510102033615112,0.010637875617019774
block_gate16_f492_int4,166,127,368.32061767578125,2.9001623439037894,18.177096070658067,1.1452716588974,0.009017887077932283
block_gate16_f492_int4,167,127,284.8706359863281,2.2430758739080954,9.422268470809014,1.393916368484497,0.010975719436885804
block_gate16_f492_int4,168,127,283.1466979980469,2.2295015590397393,9.295231800357847,1.5264328718185425,0.012019156471012146
block_gate16_f492_int4,169,127,302.149169921875,2.379127322219488,10.795477778410824,0.981781542301178,0.007730563325206126
block_gate16_f492_int4,170,127,359.99072265625,2.8345726193405514,17.023123391800894,1.0602078437805176,0.008348093258114312
block_gate16_f492_int4,171,127,439.1563720703125,3.45792418953002,31.750999003790728,1.7353365421295166,0.013664067260862335
block_gate16_f492_int4,172,127,365.34466552734375,2.876729649821604,17.756109427898515,1.4136996269226074,0.01113149312537486
block_gate16_f492_int4,173,127,312.8209228515625,2.4631568728469486,11.74182052730818,1.2874391078948975,0.010137315810196043
block_gate16_f492_int4,174,127,363.9416809082031,2.865682526836245,17.561034992830287,1.0427029132843018,0.008210259159718911
block_gate16_f492_int4,175,127,350.9466857910156,2.7633597306379185,15.853015437291567,1.472057580947876,0.011591004574392725
block_gate16_f492_int4,176,127,296.5892333984375,2.3353482944758857,10.333058249803003,1.3549085855484009,0.010668571539751188
block_gate16_f492_int4,177,127,323.14227294921875,2.5444273460568407,12.73593271531424,1.159493088722229,0.009129866840332512
block_gate16_f492_int4,178,127,245.33932495117188,1.931805708276944,6.901961925920031,1.369155764579773,0.010780754051809236
block_gate16_f492_int4,179,127,330.3669738769531,2.601314754936639,13.481451192728052,1.2948962450027466,0.010196033425218477
block_gate16_f492_int4,180,127,307.7973327636719,2.423601045383243,11.286429167748102,1.1959731578826904,0.009417111479391263
block_gate16_f492_int4,181,127,330.4237976074219,2.6017621858852116,13.487484560880514,1.3500251770019531,0.010630119503952387
block_gate16_f492_int4,182,127,285.78277587890625,2.2502580777866634,9.490184726212064,1.4101766347885132,0.011103753029830812
block_gate16_f492_int4,183,127,389.09539794921875,3.06374329093873,21.40754202340303,1.6209418773651123,0.012763321869016632
block_gate16_residual_int4,160,127,284.5226745605469,2.2403360201617866,9.396488166499505,1.9360326528549194,0.01524435159728283
block_gate16_residual_int4,161,127,353.0206298828125,2.779689999077264,16.114024811103594,1.9587489366531372,0.01542321997364675
block_gate16_residual_int4,162,127,360.9991455078125,2.842512956754429,17.158830803672956,2.3684158325195312,0.018648943563145916
block_gate16_residual_int4,163,127,317.2520751953125,2.498047836183563,12.158734935099833,2.3263344764709473,0.018317594302920844
block_gate16_residual_int4,164,127,283.6687927246094,2.2336125411386565,9.333522985154735,2.453334331512451,0.019317593161515365
block_gate16_residual_int4,165,127,370.9630126953125,2.9209686039000986,18.559255323559935,2.173358201980591,0.01711305670850859
block_gate16_residual_int4,166,127,365.425048828125,2.8773625891978347,17.767351526132103,2.158174991607666,0.016993503870926505
block_gate16_residual_int4,167,127,284.461669921875,2.239855668676181,9.391975633337024,1.9013537168502808,0.01497128910905733
block_gate16_residual_int4,168,127,281.27386474609375,2.214754840520423,9.159163380611181,2.1997735500335693,0.017321051575067477
block_gate16_residual_int4,169,127,301.68231201171875,2.375451275682825,10.755865951778185,1.9118329286575317,0.01505380258785458
block_gate16_residual_int4,170,127,363.2746276855469,2.8604301392562745,17.46903944038548,2.052335500717163,0.016160122052891048
block_gate16_residual_int4,171,127,440.45880126953125,3.4681795375553643,32.07829193166401,2.158609390258789,0.016996924332746372
block_gate16_residual_int4,172,127,368.86572265625,2.9044545091043306,18.255282845101508,2.333523988723755,0.018374204635620117
block_gate16_residual_int4,173,127,316.47418212890625,2.491922693928396,12.084488570878069,2.120279550552368,0.01669511457127849
block_gate16_residual_int4,174,127,364.426025390625,2.869496262918307,17.628136017089798,2.018193006515503,0.015891283515870103
block_gate16_residual_int4,175,127,351.74072265625,2.769611989419291,15.952443092093027,2.227323055267334,0.017537976813128613
block_gate16_residual_int4,176,127,293.833740234375,2.3136514979084644,10.11127864074708,2.0464859008789062,0.016114062211644933
block_gate16_residual_int4,177,127,324.2938537597656,2.5534949114942176,12.851941783664115,1.9265202283859253,0.01516945061721201
block_gate16_residual_int4,178,127,243.3702850341797,1.9163014569620447,6.795777456067259,2.2774131298065186,0.017932386848870226
block_gate16_residual_int4,179,127,333.375732421875,2.625005767101378,13.80465379867547,1.9093480110168457,0.015034236307219258
block_gate16_residual_int4,180,127,307.51727294921875,2.4213958499938486,11.26156780833706,1.9794222116470337,0.015586001666512077
block_gate16_residual_int4,181,127,332.6346740722656,2.6191706619863435,13.724336749784081,2.003390312194824,0.01577472686767578
block_gate16_residual_int4,182,127,293.07843017578125,2.307704174612451,10.051322065029412,2.4137496948242188,0.019005903108852116
block_gate16_residual_int4,183,127,394.80743408203125,3.108719953401821,22.392362779955388,2.345034122467041,0.0184648356099767
block_qerr16_f492_int4,160,127,282.79998779296875,2.226771557424951,9.269890409291225,0.90574711561203,0.007131867052063229
block_qerr16_f492_int4,161,127,350.32666015625,2.7584776390255907,15.775808183390083,0.8776060938835144,0.0069102842038072
block_qerr16_f492_int4,162,127,359.38232421875,2.8297820804625986,16.94176847988871,1.12152099609375,0.008830873984990157
block_qerr16_f492_int4,163,127,315.3533935546875,2.4830975870447833,11.978310871493735,1.1296777725219727,0.008895100571039155
block_qerr16_f492_int4,164,127,281.5467224121094,2.2169033260796014,9.17886286532007,1.2926502227783203,0.010178348210852915
block_qerr16_f492_int4,165,127,366.7867431640625,2.888084591843012,17.95887805532738,1.0367088317871094,0.008163061667615034
block_qerr16_f492_int4,166,127,367.24212646484375,2.891670287124754,18.023388708288817,0.9876993894577026,0.007777160546911044
block_qerr16_f492_int4,167,127,284.46002197265625,2.2398426926980806,9.391853764057574,1.089765191078186,0.008580828276206189
block_qerr16_f492_int4,168,127,281.05877685546875,2.213061235082431,9.143664499901266,1.0887540578842163,0.008572866597513515
block_qerr16_f492_int4,169,127,300.212158203125,2.363875261441929,10.632073786665472,0.9860780835151672,0.007764394358387144
